,Quarter,Banks,Cost of Funds (annualized)_Domestic Operation,Cost of Funds (annualized)_Global Operation,Cost of Funds (annualized)_Overseas Operation,Yield on Funds (annualized)_Domestic Operation,Yield on Funds (annualized)_Global Operation,Yield on Funds (annualized)_Overseas Operation,Efficiency (Cost Income) Ratio_Domestic Operation,Efficiency (Cost Income) Ratio_Global Operation,Efficiency (Cost Income) Ratio_Overseas Operation,Overhead Efficiency Ratio_Domestic Operation,Overhead Efficiency Ratio_Global Operation,Overhead Efficiency Ratio_Overseas Operation,Profit Margin_Domestic Operation,Profit Margin_Global Operation,Profit Margin_Overseas Operation,Net Interest Margin (NIM) (annualized)_Domestic Operation,Net Interest Margin (NIM) (annualized)_Global Operation,Net Interest Margin (NIM) (annualized)_Overseas Operation,Return on Equity (annualized)_Domestic Operation,Return on Equity (annualized)_Global Operation,Return on Equity (annualized)_Overseas Operation,Return on Total Assets (annualized)_Domestic Operation,Return on Total Assets (annualized)_Global Operation,Return on Total Assets (annualized)_Overseas Operation,Operating Profit to Total Working Funds (annualized)_Domestic Operation,Operating Profit to Total Working Funds (annualized)_Global Operation,Operating Profit to Total Working Funds (annualized)_Overseas Operation,Interest Income to Total Income_Domestic Operation,Interest Income to Total Income_Global Operation,Interest Income to Total Income_Overseas Operation,Non-Interest Income to Total Income_Domestic Operation,Non-Interest Income to Total Income_Global Operation,Non-Interest Income to Total Income_Overseas Operation,Staff Expenses to Total Income_Domestic Operation,Staff Expenses to Total Income_Global Operation,Staff Expenses to Total Income_Overseas Operation,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
117,2012Q3,SBM BANK (INDIA) LTD.,11.841406,,,11.897891,,,21.459608,,,133.408241,,,20.171313,,,5.01556,,,7.391211,,,2.523096,,,4.970623,,,,,,14.463769,,,5.39972,,,1,0,0,0
118,2012Q3,SHINHAN BANK,7.959158,,,10.387574,,,21.968421,,,73.451031,,,26.708715,,,6.19134,,,9.006707,,,2.888776,,,5.381158,,,,,,10.288243,,,5.892593,,,1,0,0,0
119,2012Q3,SOCIETE GENERALE,6.159292,,,9.098449,,,44.261511,,,0.602277,,,18.320333,,,4.6535,,,5.692877,,,1.545169,,,2.404061,,,,,,0.136521,,,11.147362,,,1,0,0,0
120,2012Q3,SONALI BANK,4.846391,,,11.335686,,,32.202856,,,251.603616,,,60.43571,,,6.904089,,,73.381157,,,13.991092,,,13.991092,,,,,,72.225987,,,14.975454,,,1,0,0,0
121,2012Q3,STANDARD CHARTERED BANK,6.499959,,,10.610131,,,35.278608,,,105.809141,,,26.362124,,,5.726836,,,20.021982,,,2.40263,,,3.844271,,,,,,24.327313,,,10.435951,,,1,0,0,0
122,2012Q3,UBS AG,5.980708,,,9.406496,,,47.505011,,,-105.063291,,,17.192564,,,5.988634,,,3.027453,,,0.743381,,,1.223236,,,,,,-26.897493,,,13.08204,,,1,0,0,0
123,2012Q3,UNITED OVERSEAS BANK LTD,0,,,9.267595,,,72.705393,,,0.928847,,,27.294607,,,9.267595,,,2.579839,,,2.419435,,,2.419435,,,,,,0.675322,,,25.397477,,,1,0,0,0
124,2012Q3,WOORI BANK,3.232447,,,6.38959,,,89.511046,,,5.288361,,,9.512761,,,5.768244,,,0.766486,,,0.64476,,,0.64476,,,,,,4.293112,,,23.613651,,,1,0,0,0
125,2012Q3,AXIS BANK LIMITED,8.360838,,,10.565953,,,47.377612,,,79.857213,,,11.971853,,,3.580379,,,14.934942,,,1.379375,,,2.736508,,,,,,17.097266,,,7.577019,,,0,1,0,0
126,2012Q3,CITY UNION BANK LIMITED,9.225003,,,11.902375,,,41.499783,,,73.947674,,,13.269816,,,3.301178,,,22.106394,,,1.618454,,,2.542836,,,,,,10.936936,,,5.756101,,,0,1,0,0
127,2012Q3,CSB BANK LIMITED,8.532013,,,11.181155,,,80.742968,,,24.840644,,,1.991937,,,2.771746,,,4.644088,,,0.217864,,,0.613568,,,,,,5.855313,,,16.802785,,,0,1,0,0
128,2012Q3,DCB BANK LIMITED,8.716466,,,10.731066,,,72.06443,,,41.253166,,,8.395042,,,3.239941,,,9.337429,,,0.913317,,,1.142314,,,,,,11.326351,,,13.70331,,,0,1,0,0
129,2012Q3,FEDERAL BANK LTD,8.113742,,,10.975916,,,44.806508,,,46.668082,,,12.190025,,,3.575379,,,13.433465,,,1.309689,,,2.248711,,,,,,7.929454,,,9.375,,,0,1,0,0
130,2012Q3,HDFC BANK LTD.,7.875942,,,10.837658,,,48.897169,,,59.138264,,,15.181608,,,4.729533,,,18.654488,,,1.682679,,,2.922195,,,,,,15.076393,,,10.102541,,,0,1,0,0
131,2012Q3,ICICI BANK LIMITED,7.841925,,,10.073233,,,44.929487,,,86.47359,,,14.065716,,,3.38028,,,9.638944,,,1.497881,,,2.651417,,,,,,17.574371,,,9.106498,,,0,1,0,0
132,2012Q3,IDBI BANK LIMITED,9.102826,,,10.306339,,,38.648569,,,80.499937,,,6.390946,,,2.08502,,,8.658302,,,0.652614,,,1.719195,,,,,,8.371834,,,5.232289,,,0,1,1,0
133,2012Q3,INDUSIND BANK LTD,10.342766,,,12.444701,,,49.524722,,,79.063195,,,12.164071,,,3.680979,,,19.301726,,,1.584985,,,2.683995,,,,,,15.991202,,,7.86611,,,0,1,0,0
134,2012Q3,ING VYSYA BANK LTD,9.32224,,,11.014104,,,57.681885,,,56.015888,,,10.348669,,,3.3104,,,13.618357,,,1.189131,,,1.888251,,,,,,12.54697,,,13.254735,,,0,1,0,0
135,2012Q3,JAMMU & KASHMIR BANK LTD,7.53841,,,10.54699,,,34.16131,,,42.391829,,,16.31172,,,3.855945,,,23.990822,,,1.727702,,,2.807408,,,,,,5.830043,,,8.885683,,,0,1,0,0
136,2012Q3,KARNATAKA BANK LTD,8.659222,,,10.661398,,,48.130547,,,60.194857,,,9.9179,,,2.630926,,,14.825276,,,1.067713,,,1.744075,,,,,,9.145208,,,8.326945,,,0,1,0,0
137,2012Q3,KARUR VYSYA BANK LTD,9.345499,,,11.535792,,,45.542334,,,57.347043,,,12.478577,,,3.041051,,,19.21983,,,1.439153,,,2.04993,,,,,,8.524411,,,7.045482,,,0,1,0,0
138,2012Q3,KOTAK MAHINDRA BANK LTD.,8.621789,,,11.782118,,,52.79472,,,47.267232,,,13.301086,,,4.661231,,,13.642162,,,1.638228,,,2.708668,,,,,,11.625955,,,11.800248,,,0,1,0,0
139,2012Q3,LAKSHMI VILAS BANK LTD,9.559854,,,11.682912,,,60.987831,,,56.505414,,,4.600495,,,2.338932,,,8.900053,,,0.527201,,,1.235587,,,,,,9.524332,,,8.156804,,,0,1,0,0
140,2012Q3,NAINITAL BANK LTD,7.488734,,,10.93696,,,45.263662,,,28.954089,,,10.896503,,,4.05798,,,11.557766,,,1.160506,,,2.357274,,,,,,5.299486,,,12.347267,,,0,1,0,0
141,2012Q3,RBL BANK LIMITED,9.381194,,,10.905614,,,58.228044,,,50.907253,,,10.063198,,,3.320357,,,7.42135,,,1.174389,,,1.869689,,,,,,11.368958,,,13.109856,,,0,1,0,0
142,2012Q3,SOUTH INDIAN BANK LTD,8.400796,,,11.186531,,,45.143405,,,44.600464,,,9.619062,,,3.100031,,,18.751434,,,1.067267,,,1.973414,,,,,,6.530033,,,8.808391,,,0,1,0,0
143,2012Q3,TAMILNAD MERCANTILE BANK LTD,9.353031,,,12.417956,,,38.989178,,,51.957139,,,14.442278,,,4.277129,,,22.46649,,,1.828431,,,3.067132,,,,,,8.045884,,,9.248071,,,0,1,0,0
144,2012Q3,THE DHANALAKSHMI BANK LTD,9.084327,,,10.915901,,,99.051352,,,24.786374,,,-4.341313,,,2.204357,,,-8.442493,,,-0.447265,,,0.024546,,,,,,6.166006,,,14.479128,,,0,1,0,0
145,2012Q3,YES BANK LTD.,9.16077,,,11.154716,,,39.493538,,,91.633964,,,13.435096,,,2.869825,,,24.15408,,,1.55691,,,2.471989,,,,,,12.733168,,,7.198194,,,0,1,0,0
146,2012Q3,ALLAHABAD BANK,8.00304,,,10.770559,,,43.647561,,,45.814247,,,7.706458,,,3.039626,,,13.075653,,,0.811312,,,1.954869,,,,,,6.589193,,,9.479306,,,0,0,1,0
147,2012Q3,ANDHRA BANK,8.195584,,,10.957512,,,41.353577,,,48.121954,,,10.147236,,,3.176849,,,17.780666,,,1.093896,,,2.134598,,,,,,6.718968,,,8.763294,,,0,0,1,0
148,2012Q3,BANK OF BARODA,7.558594,,,10.330045,,,41.124002,,,50.99158,,,11.094883,,,3.183412,,,12.878559,,,1.107191,,,2.117632,,,,,,7.558864,,,8.563167,,,0,0,1,0
149,2012Q3,BANK OF INDIA,7.93914,,,10.516295,,,44.503598,,,68.225538,,,6.285244,,,2.689752,,,8.783714,,,0.629063,,,1.835389,,,,,,10.03306,,,8.858825,,,0,0,1,0
150,2012Q3,BANK OF MAHARASHTRA,7.418076,,,10.049669,,,47.098604,,,43.79224,,,6.588879,,,3.205383,,,14.356121,,,0.666073,,,1.984469,,,,,,7.653711,,,11.540314,,,0,0,1,0
151,2012Q3,CANARA BANK,8.252083,,,10.389232,,,48.139192,,,53.436431,,,7.740194,,,2.296111,,,12.019411,,,0.779833,,,1.44417,,,,,,7.109935,,,8.447367,,,0,0,1,0
152,2012Q3,CENTRAL BANK OF INDIA,7.798408,,,10.350509,,,53.576443,,,36.318237,,,5.889403,,,2.719757,,,9.918058,,,0.550599,,,1.330655,,,,,,5.969183,,,11.154008,,,0,0,1,0
153,2012Q3,CORPORATION BANK,8.403342,,,10.006775,,,40.127064,,,71.939515,,,9.640404,,,2.180862,,,17.745648,,,0.986026,,,1.722575,,,,,,8.125741,,,5.499175,,,0,0,1,0
154,2012Q3,DENA BANK,12.148182,,,15.856886,,,39.584996,,,46.988171,,,10.381925,,,4.416199,,,22.504224,,,1.254823,,,2.3483,,,,,,5.983185,,,7.62335,,,0,0,1,0
155,2012Q3,IDBI BANK LIMITED,9.102826,,,10.306339,,,38.648569,,,80.499937,,,6.390946,,,2.08502,,,8.658302,,,0.652614,,,1.719195,,,,,,8.371834,,,5.232289,,,0,1,1,0
156,2012Q3,INDIAN BANK,7.506272,,,10.478381,,,39.417562,,,51.283129,,,12.501056,,,3.483613,,,16.06248,,,1.3046,,,2.426632,,,,,,7.768805,,,10.231912,,,0,0,1,0
157,2012Q3,INDIAN OVERSEAS BANK,8.224724,,,10.528768,,,52.361911,,,46.97991,,,2.768796,,,2.597659,,,4.744539,,,0.282757,,,1.406842,,,,,,7.449662,,,10.52939,,,0,0,1,0
158,2012Q3,ORIENTAL BANK OF COMMERCE,8.270463,,,10.531762,,,41.327054,,,64.188477,,,7.288162,,,2.757113,,,11.374642,,,0.765135,,,2.00522,,,,,,8.635654,,,7.803769,,,0,0,1,0
159,2012Q3,PUNJAB AND SIND BANK,8.676443,,,10.587669,,,59.781578,,,30.698828,,,3.782846,,,2.294282,,,6.557807,,,0.381075,,,1.025331,,,,,,4.64448,,,10.758852,,,0,0,1,0
160,2012Q3,PUNJAB NATIONAL BANK,7.196908,,,10.4687,,,43.01278,,,51.347188,,,9.813884,,,3.677626,,,15.306721,,,1.035091,,,2.4646,,,,,,9.056194,,,12.56861,,,0,0,1,0
161,2012Q3,STATE BANK OF BIKANER AND JAIPUR,7.519638,,,11.152337,,,44.298023,,,39.373221,,,8.391932,,,3.990996,,,15.810937,,,0.912302,,,2.440333,,,,,,7.028897,,,11.446307,,,0,0,1,0
162,2012Q3,STATE BANK OF HYDERABAD,8.065994,,,10.926691,,,43.841207,,,41.946667,,,8.44248,,,3.487742,,,15.971413,,,0.903966,,,2.194049,,,,,,6.710064,,,10.408592,,,0,0,1,0
163,2012Q3,STATE BANK OF INDIA,27.81888,,,41.395104,,,193.139364,,,191.582868,,,40.361144,,,15.442352,,,58.266076,,,3.995324,,,8.934052,,,,,,40.360952,,,53.608556,,,0,0,1,0
164,2012Q3,STATE BANK OF MYSORE,7.725119,,,10.75927,,,46.27394,,,46.765322,,,5.828782,,,3.352577,,,9.116619,,,0.61731,,,2.082728,,,,,,7.923409,,,9.984482,,,0,0,1,0
165,2012Q3,STATE BANK OF PATIALA,8.125437,,,10.765244,,,48.566463,,,44.678559,,,7.125452,,,2.752311,,,14.493441,,,0.748903,,,1.6483,,,,,,6.616252,,,9.023971,,,0,0,1,0
166,2012Q3,STATE BANK OF TRAVANCORE,8.002441,,,10.3758,,,50.678444,,,46.607925,,,7.131542,,,2.491274,,,18.519886,,,0.726559,,,1.469823,,,,,,6.911915,,,9.246978,,,0,0,1,0
167,2012Q3,SYNDICATE BANK,7.801319,,,10.785613,,,48.574504,,,31.622819,,,9.897569,,,3.468969,,,16.399913,,,1.035474,,,1.931678,,,,,,5.515113,,,11.987624,,,0,0,1,0
168,2012Q3,UCO BANK,8.566463,,,10.919251,,,40.527375,,,42.615814,,,4.990851,,,2.669739,,,9.963096,,,0.516619,,,1.731056,,,,,,4.856431,,,7.556216,,,0,0,1,0
169,2012Q3,UNION BANK OF INDIA,7.692959,,,10.325114,,,46.862068,,,47.986263,,,8.087388,,,3.095161,,,13.848871,,,0.829886,,,1.939612,,,,,,8.000883,,,10.470938,,,0,0,1,0
170,2012Q3,UNITED BANK OF INDIA,7.507546,,,9.83087,,,41.402065,,,63.22284,,,6.330487,,,2.770994,,,11.07016,,,0.623819,,,2.004372,,,,,,9.085954,,,8.957887,,,0,0,1,0
171,2012Q3,VIJAYA BANK,8.294263,,,10.117763,,,57.439226,,,32.302679,,,5.078956,,,2.073783,,,8.779086,,,0.490096,,,0.987433,,,,,,4.461068,,,8.572545,,,0,0,1,0
172,2012Q4,AB BANK LIMITED,1.996787,,,8.256703,,,42.451759,,,177.005348,,,54.633621,,,6.797812,,,18.444748,,,8.915559,,,8.915559,,,,,,71.336207,,,5.064655,,,1,0,0,0
173,2012Q4,ABU DHABI COMMERCIAL BANK PJSC,7.937829,,,10.194245,,,41.88525,,,25.925081,,,18.473858,,,4.299418,,,7.008963,,,1.737002,,,2.458895,,,,,,4.886517,,,11.273024,,,1,0,0,0
174,2012Q4,AMERICAN EXPRESS BANKING CORP.,10.221983,,,4.660752,,,110.459327,,,95.84712,,,-15.613782,,,-1.61747,,,-21.282595,,,-4.570335,,,-2.50372,,,,,,86.220289,,,17.062394,,,1,0,0,0
175,2012Q4,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,5.866892,,,8.213696,,,85.991019,,,40.907229,,,-3.902869,,,3.052768,,,-1.960765,,,-0.313641,,,0.537139,,,,,,16.783599,,,22.127463,,,1,0,0,0
176,2012Q4,"BANK OF AMERICA , NATIONAL ASSOCIATION",6.237476,,,8.534551,,,31.791922,,,92.592838,,,26.210952,,,4.857828,,,10.243473,,,2.541527,,,4.311253,,,,,,19.188893,,,12.072056,,,1,0,0,0
177,2012Q4,BANK OF BAHRAIN & KUWAIT B.S.C.,6.163404,,,10.190095,,,29.71414,,,45.536959,,,11.992874,,,5.798861,,,4.542232,,,1.18677,,,4.203078,,,,,,8.176798,,,8.294724,,,1,0,0,0
178,2012Q4,BANK OF CEYLON,5.392743,,,9.196715,,,22.001479,,,94.342066,,,52.850856,,,7.198219,,,9.374061,,,5.079565,,,6.144658,,,,,,17.013518,,,4.661158,,,1,0,0,0
179,2012Q4,BANK OF NOVA SCOTIA,4.296266,,,6.641995,,,14.759211,,,279.79365,,,27.239076,,,2.862198,,,16.989137,,,2.22025,,,3.913082,,,,,,23.261712,,,3.137438,,,1,0,0,0
180,2012Q4,BARCLAYS BANK PLC,7.377471,,,8.914132,,,111.282993,,,-8.002059,,,-12.86459,,,3.239265,,,-4.258722,,,-1.008872,,,-0.514316,,,,,,-3.062318,,,17.463848,,,1,0,0,0
181,2012Q4,BNP PARIBAS,6.513854,,,8.651227,,,53.163441,,,67.122853,,,14.843693,,,4.696419,,,7.558818,,,1.4126,,,2.887825,,,,,,23.148036,,,11.35385,,,1,0,0,0
182,2012Q4,CITIBANK N.A,5.104583,,,8.944192,,,43.647765,,,55.908441,,,23.758434,,,5.174076,,,15.544214,,,1.930121,,,2.951958,,,,,,15.735175,,,9.753087,,,1,0,0,0
183,2012Q4,COMMONWEALTH BANK OF AUSTRALIA,2.405412,,,8.157637,,,129.072413,,,17.961444,,,-27.46852,,,7.221912,,,-4.194626,,,-2.586654,,,-2.491261,,,,,,21.084718,,,49.865239,,,1,0,0,0
184,2012Q4,COOPERATIEVE RABOBANK U.A.,5.04159,,,10.022208,,,64.723772,,,19.313923,,,12.720835,,,8.938859,,,1.654798,,,1.260746,,,3.160978,,,,,,11.302161,,,33.63658,,,1,0,0,0
185,2012Q4,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,5.858427,,,8.148957,,,36.440652,,,57.999852,,,21.366547,,,3.858152,,,5.97852,,,1.812882,,,2.871785,,,,,,11.259769,,,9.639127,,,1,0,0,0
186,2012Q4,CREDIT SUISSE AG,6.826572,,,9.262675,,,21.965855,,,205.140965,,,31.238155,,,5.21176,,,7.669589,,,3.642615,,,6.376496,,,,,,31.576936,,,10.460313,,,1,0,0,0
187,2012Q4,"CTBC BANK CO., LTD.",7.624066,,,10.482273,,,60.863327,,,28.67149,,,-1.242055,,,7.246646,,,-0.311734,,,-0.141088,,,3.248349,,,,,,12.750715,,,17.921675,,,1,0,0,0
188,2012Q4,DBS BANK INDIA LTD.,5.208906,,,8.476209,,,45.688734,,,7.419397,,,9.694865,,,3.444922,,,9.112307,,,0.622748,,,1.44699,,,,,,1.405993,,,7.836161,,,1,0,0,0
189,2012Q4,DEUTSCHE BANK AG,5.883576,,,10.289314,,,35.952947,,,85.329268,,,29.284018,,,7.662552,,,15.040406,,,3.119208,,,5.488942,,,,,,24.78785,,,13.496189,,,1,0,0,0
190,2012Q4,FIRSTRAND BANK LTD,5.284494,,,8.4183,,,117.27206,,,36.668885,,,-19.405651,,,5.053268,,,-5.810017,,,-2.241628,,,-1.446299,,,,,,31.171197,,,47.151563,,,1,0,0,0
191,2012Q4,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,5.381059,,,8.812262,,,43.626058,,,66.017468,,,22.613241,,,5.099311,,,13.266531,,,1.842843,,,3.025601,,,,,,18.967608,,,-9.954118,,,1,0,0,0
192,2012Q4,HSBC BANK OMAN S.A.O.G.,5.963988,,,9.765782,,,81.690141,,,27.055703,,,114.736204,,,4.859237,,,24.644081,,,8.841225,,,0.789729,,,,,,12.371134,,,13.58399,,,1,0,0,0
193,2012Q4,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,2.729513,,,8.963547,,,44.326722,,,18.125778,,,32.137408,,,8.597817,,,3.891578,,,3.034201,,,5.049617,,,,,,7.732085,,,27.532337,,,1,0,0,0
194,2012Q4,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,5.472459,,,7.624592,,,16.698929,,,224.677659,,,30.485936,,,3.997294,,,11.587106,,,2.831918,,,4.938199,,,,,,23.943374,,,6.224815,,,1,0,0,0
195,2012Q4,KBC BANK NV,2.605652,,,5.850491,,,30.144483,,,135.076253,,,4.001275,,,3.590104,,,1.531186,,,0.290798,,,3.696958,,,,,,29.650885,,,11.286466,,,1,0,0,0
196,2012Q4,KRUNG THAI BANK PUBLIC COMPANY LIMITED,6.723623,,,8.686091,,,35.391069,,,42.849279,,,21.512359,,,4.650628,,,8.004704,,,1.842588,,,3.187492,,,,,,8.734814,,,5.301783,,,1,0,0,0
197,2012Q4,MASHREQ BANK PSC,0.165232,,,5.995553,,,35.522354,,,196.257698,,,35.300965,,,5.910853,,,9.435648,,,5.326444,,,9.685713,,,,,,69.41412,,,9.381228,,,1,0,0,0
198,2012Q4,MIZUHO BANK LTD,2.678547,,,7.762749,,,13.533789,,,173.741256,,,36.000792,,,6.818407,,,5.313727,,,3.10658,,,6.745981,,,,,,21.261492,,,6.467833,,,1,0,0,0
199,2012Q4,MUFG Bank Ltd,3.741391,,,7.243127,,,18.495385,,,105.044096,,,37.830473,,,4.863613,,,10.801233,,,2.848332,,,4.401567,,,,,,13.93514,,,7.327826,,,1,0,0,0
200,2012Q4,NATIONAL AUSTRALIA BANK,,,,8.976856,,,169.944286,,,0.013764,,,-69.944286,,,8.976856,,,-5.909345,,,-5.822154,,,-5.822154,,,,,,0.023391,,,113.48084,,,1,0,0,0
201,2012Q4,NatWest Markets Plc,6.17752,,,10.183017,,,56.065217,,,62.483259,,,15.032043,,,5.792371,,,13.021326,,,1.726456,,,3.380974,,,,,,23.472151,,,18.009647,,,1,0,0,0
202,2012Q4,SBERBANK,,,,8.592996,,,86.457192,,,0.105572,,,13.542808,,,8.592996,,,1.119732,,,1.112386,,,1.112386,,,,,,0.091274,,,51.668036,,,1,0,0,0
203,2012Q4,SBM BANK (INDIA) LTD.,11.744169,,,12.179921,,,19.659114,,,119.231079,,,20.345811,,,5.442192,,,6.83704,,,2.594868,,,5.256478,,,,,,12.033621,,,4.713915,,,1,0,0,0
204,2012Q4,SHINHAN BANK,7.645637,,,9.902309,,,23.961454,,,67.133068,,,18.893109,,,5.245688,,,7.124129,,,1.9485,,,4.492063,,,,,,9.218859,,,5.581666,,,1,0,0,0
205,2012Q4,SOCIETE GENERALE,6.238262,,,9.155731,,,58.287718,,,5.598582,,,14.123145,,,4.746601,,,4.281276,,,1.19973,,,1.864091,,,,,,1.718794,,,12.813512,,,1,0,0,0
206,2012Q4,SONALI BANK,4.483648,,,9.897102,,,34.025259,,,238.141984,,,58.802034,,,6.023927,,,57.328088,,,11.838859,,,11.838859,,,,,,72.219099,,,16.285488,,,1,0,0,0
207,2012Q4,STANDARD CHARTERED BANK,6.347907,,,10.447243,,,36.561774,,,98.985757,,,24.756919,,,5.685913,,,18.034941,,,2.294257,,,3.831575,,,,,,23.587445,,,10.273337,,,1,0,0,0
208,2012Q4,UBS AG,5.305887,,,9.365066,,,45.278753,,,-68.291721,,,17.756907,,,6.328703,,,3.226034,,,0.832234,,,1.573863,,,,,,-18.992106,,,14.603128,,,1,0,0,0
209,2012Q4,UNITED OVERSEAS BANK LTD,0,,,9.162352,,,76.031009,,,0.815934,,,16.462887,,,9.162352,,,1.536174,,,1.441391,,,2.098581,,,,,,0.620363,,,32.18001,,,1,0,0,0
210,2012Q4,WOORI BANK,5.755095,,,8.322408,,,76.149418,,,6.260311,,,6.644521,,,6.642789,,,0.789443,,,0.579598,,,1.676728,,,,,,3.842046,,,17.978557,,,1,0,0,0
211,2012Q4,AXIS BANK LIMITED,8.236762,,,10.613877,,,46.967486,,,79.725605,,,12.236052,,,3.67046,,,14.954516,,,1.40655,,,2.789882,,,,,,17.150285,,,7.594285,,,0,1,0,0
212,2012Q4,CITY UNION BANK LIMITED,9.088104,,,11.884125,,,41.942248,,,71.505814,,,13.423485,,,3.365923,,,22.269064,,,1.63682,,,2.554144,,,,,,10.820383,,,6.280507,,,0,1,0,0
213,2012Q4,CSB BANK LIMITED,8.648266,,,11.272622,,,77.782657,,,25.254061,,,1.405026,,,2.775826,,,3.174167,,,0.153874,,,0.700719,,,,,,5.677713,,,15.782382,,,0,1,0,0
214,2012Q4,DCB BANK LIMITED,8.671593,,,10.746962,,,70.812731,,,41.45358,,,9.093951,,,3.289099,,,10.12648,,,0.992218,,,1.213441,,,,,,11.28212,,,13.65364,,,0,1,0,0
215,2012Q4,FEDERAL BANK LTD,8.033698,,,10.825348,,,44.45373,,,53.59812,,,12.198864,,,3.530197,,,13.155992,,,1.316192,,,2.328223,,,,,,9.256092,,,9.408912,,,0,1,0,0
216,2012Q4,HDFC BANK LTD.,7.800393,,,10.77778,,,48.178008,,,61.70927,,,16.05245,,,4.703194,,,19.53315,,,1.786814,,,3.033951,,,,,,15.585228,,,9.954995,,,0,1,0,0
217,2012Q4,ICICI BANK LIMITED,7.780371,,,10.064523,,,43.020942,,,94.22591,,,15.776575,,,3.413867,,,11.001873,,,1.697548,,,2.839685,,,,,,18.78082,,,8.696718,,,0,1,0,0
218,2012Q4,IDBI BANK LIMITED,9.010938,,,10.323539,,,36.177996,,,93.315261,,,6.161085,,,2.180892,,,8.356026,,,0.64238,,,1.942821,,,,,,9.720103,,,5.085509,,,0,1,1,0
219,2012Q4,INDUSIND BANK LTD,10.262963,,,12.320639,,,49.506858,,,78.309412,,,12.245581,,,3.752282,,,18.841588,,,1.594112,,,2.74083,,,,,,16.165515,,,7.848056,,,0,1,0,0
220,2012Q4,ING VYSYA BANK LTD,9.196287,,,10.997671,,,56.841249,,,56.426766,,,10.707054,,,3.398689,,,14.026552,,,1.233654,,,1.974284,,,,,,12.73404,,,13.308608,,,0,1,0,0
221,2012Q4,JAMMU & KASHMIR BANK LTD,7.41861,,,10.515248,,,34.981173,,,40.137873,,,16.824457,,,3.922794,,,24.239413,,,1.777175,,,2.809456,,,,,,5.743581,,,9.293976,,,0,1,0,0
222,2012Q4,KARNATAKA BANK LTD,8.682503,,,10.638267,,,49.069959,,,57.798774,,,9.133067,,,2.589537,,,13.573095,,,0.979294,,,1.680743,,,,,,8.789901,,,8.54365,,,0,1,0,0
223,2012Q4,KARUR VYSYA BANK LTD,9.210782,,,11.509073,,,46.717398,,,55.572424,,,11.484375,,,3.127115,,,17.619556,,,1.325293,,,2.060227,,,,,,8.698872,,,7.136263,,,0,1,0,0
224,2012Q4,KOTAK MAHINDRA BANK LTD.,8.51781,,,11.671449,,,51.494867,,,49.929343,,,13.942418,,,4.605827,,,14.585013,,,1.716836,,,2.791503,,,,,,12.016539,,,11.50542,,,0,1,0,0
225,2012Q4,LAKSHMI VILAS BANK LTD,9.520536,,,11.835872,,,58.477533,,,56.491452,,,5.183344,,,2.522449,,,10.124743,,,0.602225,,,1.389273,,,,,,9.513266,,,7.838215,,,0,1,0,0
226,2012Q4,NAINITAL BANK LTD,7.501382,,,10.918965,,,45.187564,,,33.322813,,,13.81337,,,4.050499,,,14.363475,,,1.478953,,,2.404793,,,,,,6.170273,,,12.538986,,,0,1,0,0
227,2012Q4,RBL BANK LIMITED,9.378295,,,10.831638,,,60.287418,,,52.548525,,,8.834718,,,3.21706,,,6.875241,,,1.039462,,,1.785359,,,,,,12.105117,,,12.98469,,,0,1,0,0
228,2012Q4,SOUTH INDIAN BANK LTD,8.312995,,,11.222141,,,44.660819,,,41.697174,,,10.004576,,,3.246086,,,18.448564,,,1.115297,,,2.056479,,,,,,6.208352,,,8.89545,,,0,1,0,0
229,2012Q4,TAMILNAD MERCANTILE BANK LTD,9.361736,,,12.458655,,,39.258593,,,50.291802,,,14.833346,,,4.345492,,,22.674666,,,1.878361,,,3.078012,,,,,,7.90258,,,9.422795,,,0,1,0,0
230,2012Q4,THE DHANALAKSHMI BANK LTD,9.006512,,,10.975431,,,94.320268,,,26.975768,,,-2.472794,,,2.314251,,,-4.864067,,,-0.259043,,,0.156978,,,,,,6.712818,,,13.897594,,,0,1,0,0
231,2012Q4,YES BANK LTD.,9.047742,,,11.142209,,,38.660903,,,92.435781,,,13.632211,,,2.931641,,,24.485361,,,1.586816,,,2.553872,,,,,,12.763902,,,6.992222,,,0,1,0,0
232,2012Q4,ALLAHABAD BANK,7.852634,,,10.632627,,,45.528171,,,44.365591,,,7.406533,,,3.05806,,,12.297272,,,0.778681,,,1.923954,,,,,,6.785854,,,10.294551,,,0,0,1,0
233,2012Q4,ANDHRA BANK,8.117031,,,10.894047,,,41.275565,,,48.03622,,,9.220474,,,3.19795,,,15.964745,,,0.993446,,,2.159877,,,,,,6.768319,,,8.841815,,,0,0,1,0
234,2012Q4,BANK OF BARODA,7.58667,,,10.312262,,,41.967586,,,51.561231,,,10.389545,,,3.149291,,,11.972675,,,1.037014,,,2.081511,,,,,,7.777385,,,8.589005,,,0,0,1,0
