,Quarter,Banks,Gross Advances_Domestic Operation,Gross NPAs_Domestic Operation,Gross NPAs to Gross Advances (%)_Domestic Operation,Food Credit - Gross Advances_Domestic Operation,Food Credit - GNPAs_Domestic Operation,Food Credit - GNPA Ratio_Domestic Operation,Non-Food Credit - Gross Advances_Domestic Operation,Non-Food Credit - GNPAs_Domestic Operation,Non-Food Credit - GNPA Ratio_Domestic Operation,Agriculture and Allied Activities - Gross Advances_Domestic Operation,Agriculture and Allied Activities - Gross NPAs_Domestic Operation,Agriculture and Allied Activities - GNPA Ratio_Domestic Operation,Industry - Gross Advances_Domestic Operation,Industry - Gross NPAs_Domestic Operation,Industry - GNPA Ratio_Domestic Operation,Services - Gross Advances_Domestic Operation,Services  - Gross NPAs_Domestic Operation,Services - GNPA Ratio_Domestic Operation,Retail Loans - Gross Advances_Domestic Operation,Retail Loans - Gross NPAs_Domestic Operation,Retail Loans - GNPA Ratio_Domestic Operation,Other Non-food Credit - Gross Advances_Domestic Operation,Other Non-food Credit - GNPAs_Domestic Operation,Other Non-food Credit - GNPA Ratio_Domestic Operation,Retail Loans - Housing Loans  - Gross Advances_Domestic Operation,Retail Loans - Housing Loans  - GNPAs_Domestic Operation,Retail Loans - Housing Loans  - GNPA Ratio_Domestic Operation,Retail Loans - Vehicle/Auto Loans - Gross Advances_Domestic Operation,Retail Loans - Vehicle/Auto Loans - GNPAs_Domestic Operation,Retail Loans - Vehicle/Auto Loans - GNPA Ratio_Domestic Operation,Retail Loans - Credit Card Receivables - Gross Advances_Domestic Operation,Retail Loans - Credit Card Receivables - GNPAs_Domestic Operation,Retail Loans - Credit Card Receivables - GNPA Ratio_Domestic Operation,Retail Loans - Education - Gross Advances_Domestic Operation,Retail Loans - Education - GNPAs_Domestic Operation,Retail Loans - Education - GNPA Ratio_Domestic Operation,Other Retail Loans - Gross Advances_Domestic Operation,Other Retail Loans - GNPAs_Domestic Operation,Other Retail Loans - GNPA Ratio_Domestic Operation,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
357,2013Q2,COMMONWEALTH BANK OF AUSTRALIA,1747908000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
358,2013Q2,COOPERATIEVE RABOBANK U.A.,4512900000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
359,2013Q2,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,21689493000,5924000,0.027313,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
360,2013Q2,CREDIT SUISSE AG,4596807000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
361,2013Q2,"CTBC BANK CO., LTD.",2532937000,496046000,19.583827,,,,0,,,,,,,,,0,,,4384000,0,0,,,,1947000,0,0,675000,0,0,0,0,,0,,,1762000,0,0,1,0,0,0
362,2013Q2,DBS BANK INDIA LTD.,154920335000,6573235000,4.242978,,,,0,,,,,,,,,0,,,894000,0,0,,,,894000,0,0,0,0,,0,0,,0,,,0,0,0,1,0,0,0
363,2013Q2,DEUTSCHE BANK AG,243691890000,1683988000,0.691032,,,,0,,,,,,,,,0,,,43701427000,218355000,0.499652,,,,38305710000,169754000,0.443156,0,0,,0,0,,0,,,5395717000,48601000,0.900732933176444,1,0,0,0
364,2013Q2,FIRSTRAND BANK LTD,2500533000,220000000,8.798124,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
365,2013Q2,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,359248900000,6464200000,1.799365,,,,0,,,,,,,,,0,,,76514300000,2095600000,2.738834,,,,63290200000,1757700000,2.777207,13400000,0,0,9115500000,297500000,3.263672,0,,,4095200000,40400000,0.986520804844696,1,0,0,0
366,2013Q2,HSBC BANK OMAN S.A.O.G.,34000000,0,0,,,,0,,,,,,,,,0,,,34000000,0,0,,,,0,0,,0,0,,0,0,,0,,,34000000,0,0,1,0,0,0
367,2013Q2,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,5018376000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
368,2013Q2,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,39650186000,244100000,0.615634,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
369,2013Q2,KBC BANK NV,8505700000,502700000,5.910154,,,,0,,,,,,,,,0,,,11400000,0,0,,,,2900000,0,0,0,0,,0,0,,0,,,8500000,0,0,1,0,0,0
370,2013Q2,KRUNG THAI BANK PUBLIC COMPANY LIMITED,76298000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
371,2013Q2,MASHREQ BANK PSC,635250000,6000,0.000945,,,,0,,,,,,,,,0,,,14000,0,0,,,,14000,0,0,0,0,,0,0,,0,,,0,0,0,1,0,0,0
372,2013Q2,MIZUHO BANK LTD,54240152000,1288400000,2.375362,,,,0,,,,,,,,,0,,,70686000,0,0,,,,45074000,0,0,0,0,,0,0,,0,,,25612000,0,0,1,0,0,0
373,2013Q2,MUFG Bank Ltd,80074859000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
374,2013Q2,NATIONAL AUSTRALIA BANK,25000000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
375,2013Q2,NatWest Markets Plc,116775753000,2518242000,2.156477,,,,220462000,,,,,,,,,220462000,,,4681543000,548407000,11.714236,,,,3047269000,397437000,13.0424,986000,0,0,1185039000,68807000,5.806307,0,,,448249000,82163000,18.3297676068435,1,0,0,0
376,2013Q2,SBERBANK,694151000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
377,2013Q2,SBM BANK (INDIA) LTD.,8783023000,655431000,7.462476,,,,0,,,,,,,,,0,,,733292000,0,0,,,,0,0,,0,0,,0,0,,0,,,733292000,0,0,1,0,0,0
378,2013Q2,SHINHAN BANK,11052986000,0,0,,,,0,,,,,,,,,0,,,48229000,0,0,,,,23844000,0,0,0,0,,0,0,,0,,,24385000,0,0,1,0,0,0
379,2013Q2,SOCIETE GENERALE,17961843000,7400000,0.041198,,,,0,,,,,,,,,0,,,1873000,0,0,,,,0,0,,1000,0,0,0,0,,0,,,1872000,0,0,1,0,0,0
380,2013Q2,SONALI BANK,194193000,14948000,7.697497,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
381,2013Q2,STANDARD CHARTERED BANK,695952400000,46726600000,6.714051,,,,0,,,,,,,,,0,,,157584000000,2743200000,1.740786,,,,96473700000,1155000000,1.197217,0,0,,19880600000,485900000,2.444091,0,,,41229700000,1102300000,2.67355813891442,1,0,0,0
382,2013Q2,SUMITOMO MITSUI BANKING CORPORATION,1500000000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
383,2013Q2,UBS AG,8777200000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
384,2013Q2,UNITED OVERSEAS BANK LTD,254771000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
385,2013Q2,WESTPAC BANKING CORPORATION,1750000000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
386,2013Q2,WOORI BANK,1050000000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
387,2013Q2,AXIS BANK LIMITED,1658084000000,20895000000,1.260189,,,,753400000,,,,,,,,,353300000,,,570259600000,4412200000,0.773718,,,,371140300000,1571600000,0.423452,46737900000,688300000,1.472681,12059986000,182446000,1.512821,400100000,,,139921314000,1969854000,1.40782983212979,0,1,0,0
388,2013Q2,CITY UNION BANK LIMITED,153877200000,1921200000,1.248528,,,,0,,,,,,,,,0,,,11416100000,167300000,1.465474,,,,7077600000,85100000,1.202385,690700000,16200000,2.345447,0,0,,0,,,3647800000,66000000,1.80930972092768,0,1,0,0
389,2013Q2,CSB BANK LIMITED,87835900000,2804300000,3.192658,,,,0,,,,,,,,,0,,,4995900000,228000000,4.563742,,,,3552400000,114200000,3.214728,1064100000,50300000,4.726999,0,0,,0,,,379400000,63500000,16.7369530838166,0,1,0,0
390,2013Q2,DCB BANK LIMITED,66457500000,2263700000,3.406237,,,,46300000,,,,,,,,,0,,,35414900000,1252900000,3.537776,,,,6748600000,133300000,1.975224,1394600000,158400000,11.358096,0,0,,46300000,,,27225400000,961200000,3.53052664056359,0,1,0,0
391,2013Q2,FEDERAL BANK LTD,423015500000,14832500000,3.506373,,,,6902900000,,,,,,,,,2573800000,,,131967500000,3146300000,2.384148,,,,51633300000,1883100000,3.647065,4380100000,173500000,3.961097,0,0,,4329100000,,,71625000000,1089700000,1.52139616055846,0,1,0,0
392,2013Q2,HDFC BANK LTD.,2494056585000,24306700000,0.974585,,,,308344000,,,,,,,,,256432000,,,824357600000,3414900000,0.41425,,,,171466600000,255300000,0.148892,359702200000,1620900000,0.450623,105706200000,815800000,0.771762,51912000,,,187430688000,722900000,0.385689242094656,0,1,0,0
393,2013Q2,ICICI BANK LIMITED,2284571011000,90763000000,3.972868,,,,370579000,,,,,,,,,90003000,,,793284198000,39986092000,5.040576,,,,532124210000,6050678000,1.13708,90604737000,6465533000,7.135977,37171357000,6918409000,18.612205,280576000,,,133103318000,20551472000,15.4402401899553,0,1,0,0
394,2013Q2,IDBI BANK LIMITED,1698526720000,79592297000,4.685961,,,,17491262000,,,,,,,,,15674780000,,,440618410000,24934657000,5.659014,,,,213017707000,2299279000,1.079384,1516223000,18794000,1.239527,281000,281000,100,1816482000,,,224267717000,22616303000,10.0845111826773,0,1,1,0
395,2013Q2,INDUSIND BANK LTD,478286900000,5052300000,1.056333,,,,13869000,,,,,,,,,600000,,,219023713000,2812700000,1.284199,,,,821700000,52200000,6.352683,214356150000,2612800000,1.218906,3747463000,66400000,1.771865,13269000,,,85131000,81300000,95.4998766606759,0,1,0,0
396,2013Q2,ING VYSYA BANK LTD,332322927000,2461709000,0.740758,,,,105572000,,,,,,,,,0,,,62261958000,97761000,0.157016,,,,52517909000,71885000,0.136877,212391000,784000,0.369131,0,0,,105572000,,,9426086000,25092000,0.266197443986825,0,1,0,0
397,2013Q2,JAMMU & KASHMIR BANK LTD,399623200000,6654300000,1.665144,,,,1581400000,,,,,,,,,70100000,,,62932200000,837700000,1.331115,,,,11874500000,217300000,1.829972,11450400000,68000000,0.593866,489100000,62300000,12.737681,1511300000,,,37606900000,490100000,1.30321829238783,0,1,0,0
398,2013Q2,KARNATAKA BANK LTD,255229838000,8229922000,3.224514,,,,4653448000,,,,,,,,,0,,,69439293000,746487000,1.075021,,,,23972346000,274068000,1.143267,8305540000,295660000,3.559793,0,0,,4653448000,,,32507959000,176759000,0.543740688241916,0,1,0,0
399,2013Q2,KARUR VYSYA BANK LTD,309825382000,4664246000,1.505443,,,,1392246000,,,,,,,,,1000,,,42734378000,392973000,0.919571,,,,12085142000,83073000,0.687398,7505166000,105703000,1.408403,0,0,,1392245000,,,21751825000,204197000,0.938758012258742,0,1,0,0
400,2013Q2,KOTAK MAHINDRA BANK LTD.,510321214000,9953938000,1.950524,,,,0,,,,,,,,,0,,,289993887000,4691776000,1.617888,,,,53585983000,212526000,0.396607,104477600000,3505761000,3.355514,3899248000,97571000,2.502303,0,,,128031056000,875918000,0.684144946832275,0,1,0,0
401,2013Q2,LAKSHMI VILAS BANK LTD,118486569000,6248348000,5.273465,,,,1190056000,,,,,,,,,0,,,16073618000,320583000,1.994467,,,,2453023000,62533000,2.549222,424329000,7927000,1.868126,0,0,,1190056000,,,12006210000,250123000,2.0832802358113,0,1,0,0
402,2013Q2,NAINITAL BANK LTD,21394178000,661287000,3.090967,,,,172894000,,,,,,,,,0,,,5597561000,89250000,1.594444,,,,2626514000,51987000,1.979316,1221929000,16278000,1.332156,0,0,,172894000,,,1576224000,20985000,1.33134630610878,0,1,0,0
403,2013Q2,RBL BANK LIMITED,64520484000,592216000,0.917873,,,,763497000,,,,,,,,,750000000,,,870445000,15508000,1.781617,,,,648893000,5836000,0.899378,194220000,7465000,3.843579,0,0,,13497000,,,13835000,2207000,15.9522949042284,0,1,0,0
404,2013Q2,SOUTH INDIAN BANK LTD,313611526000,4926001000,1.570733,,,,3441953000,,,,,,,,,0,,,82739977000,797706000,0.964112,,,,17260405000,276137000,1.599829,1844754000,10173000,0.551456,0,0,,3441953000,,,60192865000,511396000,0.849595712049925,0,1,0,0
405,2013Q2,TAMILNAD MERCANTILE BANK LTD,162822541000,3684575000,2.262939,,,,0,,,,,,,,,0,,,29286818000,1039667000,3.549949,,,,12149866000,147999000,1.218112,2858664000,58020000,2.029619,754000,253000,33.554377,0,,,14277534000,833395000,5.83710744446485,0,1,0,0
406,2013Q2,THE DHANALAKSHMI BANK LTD,76211800000,4402710000,5.77694,,,,495500000,,,,,,,,,0,,,25215632000,880810000,3.493111,,,,2502103000,98924000,3.953634,3900002000,493825000,12.662173,28245000,3271000,11.580811,495500000,,,18289782000,284790000,1.55709893097687,0,1,0,0
407,2013Q2,YES BANK LTD.,480057900000,1049200000,0.218557,,,,499500000,,,,,,,,,499500000,,,7164400000,300000,0.004187,,,,386700000,0,0,1736400000,0,0,0,0,,0,,,5041300000,300000,0.00595084601194136,0,1,0,0
408,2013Q2,ALLAHABAD BANK,1215417901000,59621737000,4.905452,,,,18693671000,,,,,,,,,6068198000,,,177578700000,6051400000,3.407729,,,,45163900000,1260600000,2.791167,10223400000,405700000,3.968347,0,0,,12625473000,,,109565927000,4385100000,4.00224788861596,0,0,1,0
409,2013Q2,ANDHRA BANK,1004388800000,47484100000,4.727661,,,,18711700000,,,,,,,,,4557400000,,,144198900000,3834600000,2.659244,,,,65261100000,1878900000,2.87905,4726900000,146900000,3.107745,1001200000,76900000,7.680783,14154300000,,,59055400000,1731900000,2.93267000138853,0,0,1,0
410,2013Q2,BANK OF BARODA,2204248046000,81093361000,3.678958,,,,42192297000,,,,,,,,,22516832000,,,381912900000,8499700000,2.22556,,,,165249600000,2515900000,1.522485,29446400000,950400000,3.227559,0,0,,19675465000,,,167541435000,5033400000,3.00427174925415,0,0,1,0
411,2013Q2,BANK OF INDIA,2088832800000,82449500000,3.947157,,,,54790345000,,,,,,,,,31011200000,,,183973500000,7326300000,3.982258,,,,104749800000,2977300000,2.842297,18782300000,607600000,3.234961,31900000,29600000,92.789969,23779145000,,,36630355000,3711800000,10.133125927936,0,0,1,0
412,2013Q2,BANK OF MAHARASHTRA,830104439000,14997356000,1.806683,,,,6559343000,,,,,,,,,994549000,,,94477348000,1773916000,1.87761,,,,69836249000,1218622000,1.744971,5764348000,153101000,2.655999,523000,309000,59.082218,5564794000,,,13311434000,401884000,3.01908870223899,0,0,1,0
413,2013Q2,CANARA BANK,2333791400000,70698500000,3.029341,,,,63773800000,,,,,,,,,19613800000,,,271323300000,6364000000,2.345541,,,,144060000000,1576000000,1.093989,20910000000,449900000,2.151602,487000000,0,0,44160000000,,,61706300000,4338100000,7.03023840353416,0,0,1,0
414,2013Q2,CENTRAL BANK OF INDIA,1746230600000,105292100000,6.029679,,,,0,,,,,,,,,0,,,243199000000,9321000000,3.832664,,,,83151800000,3076300000,3.699619,10505400000,1189000000,11.317989,329200000,64900000,19.714459,0,,,149212600000,4990800000,3.34475774834029,0,0,1,0
415,2013Q2,CORPORATION BANK,1162014490000,27487882000,2.365537,,,,30952576000,,,,,,,,,19478964000,,,260667731000,3120080000,1.196957,,,,85589967000,1122239000,1.311181,30883100000,625975000,2.026918,287400000,24773000,8.619694,11473612000,,,132433652000,1347093000,1.01718330624908,0,0,1,0
416,2013Q2,DENA BANK,649749905000,17574462000,2.704804,,,,0,,,,,,,,,0,,,78697072000,2119701000,2.693494,,,,45379824000,1153270000,2.541372,5528496000,109048000,1.972471,0,0,,0,,,27788752000,857383000,3.08535986070911,0,0,1,0
417,2013Q2,IDBI BANK LIMITED,1698526720000,79592297000,4.685961,,,,17491262000,,,,,,,,,15674780000,,,440618410000,24934657000,5.659014,,,,213017707000,2299279000,1.079384,1516223000,18794000,1.239527,281000,281000,100,1816482000,,,224267717000,22616303000,10.0845111826773,0,1,1,0
418,2013Q2,INDIAN BANK,1025691700000,33659700000,3.281659,,,,40774700000,,,,,,,,,5686600000,,,156396828000,4179412000,2.672313,,,,65128830000,628610000,0.965179,5657461000,74368000,1.314512,476498000,49220000,10.329529,35088100000,,,50045939000,3427214000,6.84813606954203,0,0,1,0
419,2013Q2,INDIAN OVERSEAS BANK,1448348674000,64276198000,4.437895,,,,29346162000,,,,,,,,,0,,,144029700000,5651800000,3.924052,,,,53159800000,1618400000,3.044406,8198100000,284200000,3.466657,219500000,50700000,23.09795,29346162000,,,53106138000,3698500000,6.96435504310255,0,0,1,0
420,2013Q2,ORIENTAL BANK OF COMMERCE,1279947300000,43029000000,3.361779,,,,25156200000,,,,,,,,,12841400000,,,144916500000,4343500000,2.997243,,,,64876000000,1355700000,2.089679,14600700000,403500000,2.763566,0,0,,12314800000,,,53125000000,2584300000,4.86456470588235,0,0,1,0
421,2013Q2,PUNJAB AND SIND BANK,508650391000,17549315000,3.450172,,,,6233045000,,,,,,,,,4068411000,,,36950504000,964718000,2.610839,,,,24577991000,734304000,2.987649,3823649000,91771000,2.40009,166000,166000,100,2164634000,,,6384064000,138477000,2.16910419444417,0,0,1,0
422,2013Q2,PUNJAB NATIONAL BANK,2782323008000,148602289000,5.340943,,,,72418100000,,,,,,,,,37122600000,,,316455017000,6887998000,2.176612,,,,147489923000,2697600000,1.829006,29063888000,588600000,2.025194,728573000,125098000,17.170277,35295500000,,,103877133000,3476700000,3.34693488315662,0,0,1,0
423,2013Q2,STATE BANK OF BIKANER AND JAIPUR,571928100000,22188300000,3.879561,,,,5019500000,,,,,,,,,0,,,92778614000,1937410000,2.088208,,,,36883659000,730526000,1.980622,13360226000,183516000,1.3736,0,0,,5019500000,,,37515229000,1023368000,2.72787352570872,0,0,1,0
424,2013Q2,STATE BANK OF HYDERABAD,895666005000,39954054000,4.460821,,,,0,,,,,,,,,0,,,193431716000,2310821000,1.194644,,,,103044779000,821509000,0.797235,20575254000,302634000,1.470864,0,0,,0,,,69811683000,1186678000,1.69982723378836,0,0,1,0
425,2013Q2,STATE BANK OF INDIA,36359482800000,2305437200000,25.362708,,,,628844400000,,,,,,,,,94662000000,,,8670644400000,194036400000,8.951416,,,,4990876400000,79910000000,6.404488,1056433600000,13246800000,5.015668,0,0,,534182400000,,,2089152000000,100879600000,19.3149373525718,0,0,1,0
426,2013Q2,STATE BANK OF MYSORE,440591185000,24732885000,5.613568,,,,6092939000,,,,,,,,,123329000,,,76130373000,1819293000,2.389707,,,,40098466000,627359000,1.564546,6554163000,183826000,2.804721,0,0,,5969610000,,,23508134000,1008108000,4.28833696455874,0,0,1,0
427,2013Q2,STATE BANK OF PATIALA,733639900000,32079200000,4.372608,,,,4100300000,,,,,,,,,0,,,91261000000,3163100000,3.465993,,,,53840400000,1562500000,2.902096,17858600000,600100000,3.360286,0,0,,4100300000,,,15461700000,1000500000,6.47082791672326,0,0,1,0
428,2013Q2,STATE BANK OF TRAVANCORE,676398933000,20883642000,3.087474,,,,23914822000,,,,,,,,,0,,,183805300000,5734500000,3.119877,,,,88803400000,1613700000,1.81716,13338400000,414900000,3.110568,0,0,,23914822000,,,57748678000,3705900000,6.41728976029547,0,0,1,0
429,2013Q2,SYNDICATE BANK,1221385600000,33768200000,2.764745,,,,34180500000,,,,,,,,,8650500000,,,198462000000,9200400000,4.63585,,,,89577400000,3392500000,3.787228,12490500000,484500000,3.878948,362000000,70800000,19.558011,25530000000,,,70502100000,5252600000,7.45027453082958,0,0,1,0
430,2013Q2,UCO BANK,1155700400000,69277100000,5.994382,,,,25493100000,,,,,,,,,13737500000,,,73858814000,3960400000,5.362122,,,,44346092000,2105600000,4.748107,7037571000,175600000,2.495179,0,0,,11755600000,,,10719551000,1679200000,15.6648352155795,0,0,1,0
431,2013Q2,UNION BANK OF INDIA,1877263100000,68665700000,3.657756,,,,20966900000,,,,,,,,,375000000,,,202254100000,5835500000,2.885232,,,,128451700000,2596100000,2.021071,17872500000,659100000,3.687789,322100000,34500000,10.710959,20591900000,,,35015900000,2545800000,7.27041144165936,0,0,1,0
432,2013Q2,UNITED BANK OF INDIA,715337300000,40017400000,5.5942,,,,10956100000,,,,,,,,,5475400000,,,128861300000,2079200000,1.613518,,,,69040300000,916700000,1.327775,5486000000,116200000,2.118119,0,0,,5480700000,,,48854300000,1046300000,2.14167432549438,0,0,1,0
433,2013Q2,VIJAYA BANK,679642808000,16450793000,2.420506,,,,6688054000,,,,,,,,,0,,,134987200000,2243693000,1.662152,,,,45820808000,1015693000,2.216663,12358215000,210632000,1.704389,332400000,85100000,25.601685,6688054000,,,69787723000,932268000,1.33586246967823,0,0,1,0
434,2013Q3,AB BANK LIMITED,508300000,57400000,11.292544,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
435,2013Q3,ABU DHABI COMMERCIAL BANK PJSC,5794554000,257955000,4.45168,,,,0,,,,,,,,,0,,,91859000,282000,0.306992,,,,35513000,0,0,0,0,,0,0,,0,,,56346000,282000,0.500479182195719,1,0,0,0
436,2013Q3,AMERICAN EXPRESS BANKING CORP.,19138971000,399069000,2.085112,,,,0,,,,,,,,,0,,,19138971000,399069000,2.085112,,,,1606000,0,0,0,0,,19137324000,399069000,2.085292,0,,,41000,0,0,1,0,0,0
437,2013Q3,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,20125600000,280300000,1.392754,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
438,2013Q3,"BANK OF AMERICA , NATIONAL ASSOCIATION",69223300000,0,0,,,,0,,,,,,,,,0,,,10542000,0,0,,,,6103000,0,0,0,0,,0,0,,0,,,4439000,0,0,1,0,0,0
439,2013Q3,BANK OF BAHRAIN & KUWAIT B.S.C.,7433500000,1011786000,13.611166,,,,0,,,,,,,,,0,,,192800000,7413000,3.844917,,,,9400000,0,0,2600000,0,0,0,0,,0,,,180800000,7413000,4.10011061946903,1,0,0,0
440,2013Q3,BANK OF CEYLON,1158460000,14696000,1.268581,,,,0,,,,,,,,,0,,,10313000,6234000,60.447978,,,,0,0,,0,0,,0,0,,0,,,10313000,6234000,60.447978279841,1,0,0,0
441,2013Q3,BANK OF NOVA SCOTIA,63797830000,597321000,0.936272,,,,0,,,,,,,,,0,,,1799000,0,0,,,,0,0,,0,0,,0,0,,0,,,1799000,0,0,1,0,0,0
442,2013Q3,BARCLAYS BANK PLC,95829824000,6388953000,6.666978,,,,0,,,,,,,,,0,,,161525000,510000,0.315741,,,,126325000,0,0,2113000,510000,24.136299,0,0,,0,,,33087000,0,0,1,0,0,0
443,2013Q3,BNP PARIBAS,77601300000,162600000,0.209533,,,,0,,,,,,,,,0,,,105200000,0,0,,,,0,0,,0,0,,0,0,,0,,,105200000,0,0,1,0,0,0
444,2013Q3,CITIBANK N.A,595014847000,14208948000,2.387999,,,,3747000,,,,,,,,,3747000,,,216209730000,4181423000,1.933966,,,,68264763000,813765000,1.192072,4782000,4779000,99.937265,70684935000,1114022000,1.576039,0,,,77255250000,2248857000,2.91094391643286,1,0,0,0
445,2013Q3,COMMONWEALTH BANK OF AUSTRALIA,1964865000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
446,2013Q3,COOPERATIEVE RABOBANK U.A.,6365135000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
447,2013Q3,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,15600069000,5924000,0.037974,,,,11566000,,,,,,,,,11566000,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
448,2013Q3,CREDIT SUISSE AG,5553675000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
449,2013Q3,"CTBC BANK CO., LTD.",2511844000,374837000,14.922782,,,,0,,,,,,,,,0,,,4128000,0,0,,,,1870000,0,0,625000,0,0,0,0,,0,,,1633000,0,0,1,0,0,0
450,2013Q3,DBS BANK INDIA LTD.,148187429000,8617802000,5.815474,,,,0,,,,,,,,,0,,,856000,0,0,,,,856000,0,0,0,0,,0,0,,0,,,0,0,0,1,0,0,0
451,2013Q3,DEUTSCHE BANK AG,258668284000,1627403000,0.629147,,,,0,,,,,,,,,0,,,46335110000,234321000,0.505709,,,,40194297000,175841000,0.437477,0,0,,0,0,,0,,,6140813000,58480000,0.952316900058673,1,0,0,0
452,2013Q3,FIRSTRAND BANK LTD,2534701000,220000000,8.679525,,,,0,,,,,,,,,0,,,1031000,0,0,,,,0,0,,0,0,,0,0,,0,,,1031000,0,0,1,0,0,0
453,2013Q3,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,350989000000,6558200000,1.868492,,,,0,,,,,,,,,0,,,82675100000,2037100000,2.463983,,,,66414700000,1679000000,2.528055,2697200000,0,0,9083600000,317500000,3.49531,0,,,4479600000,40600000,0.906330922403786,1,0,0,0
454,2013Q3,HSBC BANK OMAN S.A.O.G.,49500000,0,0,,,,0,,,,,,,,,0,,,49500000,0,0,,,,0,0,,0,0,,0,0,,0,,,49500000,0,0,1,0,0,0
455,2013Q3,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,6506981000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
456,2013Q3,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,31962063000,244100000,0.763718,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
457,2013Q3,KBC BANK NV,8475500000,502700000,5.931213,,,,0,,,,,,,,,0,,,22300000,0,0,,,,11200000,0,0,0,0,,0,0,,0,,,11100000,0,0,1,0,0,0
458,2013Q3,KRUNG THAI BANK PUBLIC COMPANY LIMITED,103312000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
459,2013Q3,MASHREQ BANK PSC,1610141000,6000,0.000373,,,,0,,,,,,,,,0,,,11000,0,0,,,,11000,0,0,0,0,,0,0,,0,,,0,0,0,1,0,0,0
460,2013Q3,MIZUHO BANK LTD,54139634000,1507800000,2.785021,,,,0,,,,,,,,,0,,,73307000,0,0,,,,45594000,0,0,0,0,,0,0,,0,,,27713000,0,0,1,0,0,0
461,2013Q3,MUFG Bank Ltd,58317987000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
462,2013Q3,NATIONAL AUSTRALIA BANK,4066472000,0,0,,,,0,,,,,,,,,0,,,0,0,,,,,0,0,,0,0,,0,0,,0,,,0,0,0,1,0,0,0
