,Quarter,Banks,R. Infrastructure_nan,R.a Transport (a.1 to a.8)_nan,R.a.5 Railways_nan,R.a.6 Urban Public Transport (except rolling stock in case of urban road transport)_nan,R.a.7 Shipyards_nan,R.a.8 Logistics Infrastructure_nan,R.b.1.1 Central Govt PSUs_nan,R.b. Energy (b.1 to b.6)_nan, R.b.1 Electricity Generation_nan,R.b.2.1 Central Govt PSUs_nan,R.b.2.2 State Electricity Boards_nan,R.b.2 Electricity Transmission_nan,R.b.2.2 Others_nan,R.b.3.1 Central Govt PSUs_nan,R.b.3.2 State Govt PSUs (incl. SEBs)_nan,R.b.3 Electricity Distribution_nan,R.b.4 Oil (storage and pipeline)_nan,R.b.5 Oil/Gas/Liquefied Natural Gas (LNG) storage facility_nan,R.b.6 Others_nan,R.c.1 Solid Waste Management_nan,R.c. Water and Sanitation (c.1 to c.7)_nan,R.c.3 Water treatment plants_nan,R.c.4 Water sanitation_nan,"R.c.5 Irrigation (dams, channels, embankments etc)_nan",R.c.6 Storm Water Drainage System_nan,R.c.7 Slurry Pipelines_nan,"R.d. Communication (d.1 to
d.3)_nan",R.d.2 Telecommunication towers_nan,R.e. Social and Commercial Infrastructure (e.1 to e.12)_nan,R.e.1 Education Institutions (capital stock)_nan,R.e.2 Hospitals (capital stock)_nan,R.e.3 Tourism - Three-star or higher category classified hotels located outside cities with population of more than 1 million_nan,R.e.4 Social &amp; Commercial Infrastructure_nan,R.e.5 Fertilizer (Capital investment)_nan,R.e.6 Post harvest storage infrastructure for agriculture and horticultural produce including cold storage_nan,R.e.7 Terminal markets_nan,R.e.8 Soil-testing laboratories_nan,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
1839,2017Q3,BANK OF INDIA,796904000,,,,,,,796904000,,,,,,,,796904000,22733000,774171000,,,,,,,,,,,,,,,,,,,,0,0,1,0
1840,2017Q3,BANK OF MAHARASHTRA,9284500000,163100000,163100000,0,,,0,6068300000,0,0,0,5951400000,5951400000,0,0,116900000,0,0,0,116900000,265700000,0,0,265700000,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0
1841,2017Q3,CANARA BANK,119974700000,47841100000,26936000000,0,,,20905100000,72133600000,14966900000,0,14966900000,57166700000,0,0,57166700000,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0
1842,2017Q3,CENTRAL BANK OF INDIA,138444000000,14225700000,12456500000,12100000,,,1757100000,79645100000,2224100000,0,2224100000,64400500000,3588500000,0,60812000000,13020500000,24900000,10291600000,1920500000,783500000,9155600000,3029000000,6120100000,6500000,0,0,,,24117500000,7558500000,2876500000,2183000000,10796500000,397500000,305500000,0,0,0,0,1,0
1843,2017Q3,CORPORATION BANK,47965920000,11309700000,,,,,11309700000,9012540000,3058331000,,3058331000,5954209000,,,5954209000,,,,,,26051000,26051000,,,,,,,22021127000,7442953000,6591184000,3189194000,498344000,3133683000,1165769000,,,0,0,1,0
1844,2017Q3,DENA BANK,24730557000,3206447000,3206447000,0,,,0,5297271000,703291000,0,703291000,4593980000,2195243000,0,2398737000,0,0,0,0,0,2249342000,612418000,0,1636924000,0,0,,,10550085000,4542597000,645339000,0,400700000,0,4961449000,0,0,0,0,1,0
1845,2017Q3,IDBI BANK LIMITED,87712134000,50888998000,0,0,,,50888998000,34523562000,2540470000,2540470000,0,31983090000,31983090000,0,0,2000,0,2000,0,0,2299574000,0,0,2299574000,0,0,,,0,0,0,0,0,0,0,0,0,0,1,1,0
1846,2017Q3,INDIAN BANK,62050780000,12877930000,8002322000,0,,,4875608000,9644400000,1561510000,,1561510000,7942532000,1577162000,0,6365370000,140358000,0,100497000,0,39861000,7310624000,6186911000,68657000,1055056000,0,0,,,32217826000,23521724000,5128102000,2169367000,740020000,490434000,168179000,,,0,0,1,0
1847,2017Q3,INDIAN OVERSEAS BANK,111307900000,111307900000,0,0,,,111307900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0
1848,2017Q3,ORIENTAL BANK OF COMMERCE,17429970000,1770554000,1765060000,5494000,,,,5380206000,,,,3015175000,574181000,,2440994000,2365031000,0,2362003000,126000,2902000,1188068000,3921000,1938000,1182209000,,,,,6951481000,1067575000,0,727950000,1823361000,507000,131567000,3200521000,,0,0,1,0
1849,2017Q3,PUNJAB AND SIND BANK,56623035000,1717505000,1696245000,21260000,,,,23589855000,5334438000,,5334438000,18248273000,9491162000,,8757111000,7144000,5479000,405000,,1260000,6461014000,3771065000,56000,2689893000,,,,,24849934000,3910146000,1592865000,10899517000,8400513000,,34966000,9361000,2566000,0,0,1,0
1850,2017Q3,PUNJAB NATIONAL BANK,109943844000,1893411000,0,0,,,1893411000,80263063000,3110972000,3000612000,110360000,28899731000,3166463000,0,25733268000,48252360000,44588685000,0,3440799000,222876000,3388000,0,3388000,0,0,0,,,27783982000,3837093000,1921453000,3148858000,18315041000,0,561537000,0,0,0,0,1,0
1851,2017Q3,STATE BANK OF INDIA,48588324000,12667874000,,8128267000,,,4539607000,25331847000,9080903000,9080903000,,,,,,16250944000,,,14663555000,1587389000,,,,,,,,,10588603000,,,,10588603000,,,,,0,0,1,0
1852,2017Q3,SYNDICATE BANK,72045103000,21684332000,12205361000,,,,9478971000,31647626000,2652307000,0,2652307000,28992046000,315727000,0,28676319000,3273000,,,3273000,,,,,,,,,,,,,,,,,,,0,0,1,0
1853,2017Q3,UCO BANK,115355300000,66723600000,7256200000,2851400000,,,56616000000,28262900000,1103200000,0,1103200000,18576400000,13285800000,0,5290600000,8583300000,0,0,0,8583300000,9800000,9800000,0,0,0,0,,,14511600000,7587400000,1049000000,1125800000,4652300000,0,26100000,71000000,0,0,0,1,0
1854,2017Q3,UNION BANK OF INDIA,131157100000,,,,,,,19533400000,,,,16545100000,6362900000,,10182200000,2988300000,,2941300000,47000000,,34412100000,273500000,438400000,33700200000,,,,,18686600000,,,18536100000,150500000,,,,,0,0,1,0
1855,2017Q3,UNITED BANK OF INDIA,41995600000,28127100000,0,0,,,28127100000,11197400000,1171000000,99637000,1071363000,10026400000,0,0,10026400000,0,0,0,0,0,0,0,0,0,0,0,,,1465688000,785974000,679714000,0,0,0,0,0,0,0,0,1,0
1856,2017Q3,VIJAYA BANK,88689866000,6732050000,696815000,0,,,6035235000,37691696000,10573059000,0,10573059000,24822616000,0,0,24822616000,2296021000,1653816000,347752000,0,294453000,1524571000,5331000,0,1413002000,106238000,0,,,41987949000,4808970000,1264780000,3190627000,30346228000,1730003000,647341000,0,0,0,0,1,0
1857,2017Q3,CAPITAL SMALL FINANCE BANK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
1858,2017Q3,EQUITAS SMALL FINANCE BANK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
1859,2017Q3,SURYODAY SMALL FINANCE BANK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
1860,2017Q3,UJJIVAN SMALL FINANCE BANK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
1861,2017Q4,AB BANK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1862,2017Q4,ABU DHABI COMMERCIAL BANK PJSC,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0
1863,2017Q4,AMERICAN EXPRESS BANKING CORP.,84000,0,,,,,0,84000,,,,,,,,84000,,,84000,,,,,,,,,,,,,,,,,,,1,0,0,0
1864,2017Q4,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1865,2017Q4,"BANK OF AMERICA , NATIONAL ASSOCIATION",1245769000,,,,,,,960769000,,,,960769000,960769000,,,,,,,,285000000,285000000,,,,,,,,,,,,,,,,1,0,0,0
1866,2017Q4,BANK OF BAHRAIN & KUWAIT B.S.C.,588615000,188615000,188615000,,,,,0,,,,,,,,0,,0,,,400000000,,,400000000,,,,,,,,,,,,,,1,0,0,0
1867,2017Q4,BANK OF CEYLON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1868,2017Q4,BARCLAYS BANK PLC,3323531000,2690168000,,,,,2690168000,342849000,,,,,,,,342849000,,,342849000,,197000000,197000000,,,,,,,93514000,93514000,,,,,,,,1,0,0,0
1869,2017Q4,BNP PARIBAS,77168000,,,,,,,,,,,,,,,,,,,,77168000,77168000,,,,,,,,,,,,,,,,1,0,0,0
1870,2017Q4,CITIBANK N.A,47027000,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47027000,0,47027000,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0
1871,2017Q4,COOPERATIEVE RABOBANK U.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1872,2017Q4,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,308975000,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308975000,277378000,31597000,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0
1873,2017Q4,CREDIT SUISSE AG,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0
1874,2017Q4,"CTBC BANK CO., LTD.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1875,2017Q4,DBS BANK INDIA LTD.,8901439000,0,0,0,,,0,8651611000,0,0,0,1555200000,1555200000,0,0,7096411000,0,7096411000,0,0,0,0,0,0,0,0,,,249828000,249828000,0,0,0,0,0,0,0,1,0,0,0
1876,2017Q4,DEUTSCHE BANK AG,3546959000,235004000,235004000,0,,,0,3311955000,0,0,0,3311955000,1259587000,2052368000,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1,0,0,0
1877,2017Q4,DOHA BANK Q.P.S.C,265000000,265000000,265000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1878,2017Q4,EMIRATES NBD BANK (P.J.S.C.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1879,2017Q4,FIRST ABU DHABI BANK PJSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1880,2017Q4,FIRSTRAND BANK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1881,2017Q4,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0
1882,2017Q4,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,1146900000,,,,,,,1146900000,,,,380910000,380910000,,,765990000,,765990000,,,,,,,,,,,,,,,,,,,,1,0,0,0
1883,2017Q4,INDUSTRIAL BANK OF KOREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1884,2017Q4,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,10646630000,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10646630000,0,0,10646630000,0,0,0,0,0,1,0,0,0
1885,2017Q4,KEB HANA BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1886,2017Q4,KRUNG THAI BANK PUBLIC COMPANY LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1887,2017Q4,MASHREQ BANK PSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1888,2017Q4,MIZUHO BANK LTD,1144858000,,,,,,,1144858000,,,,1144858000,1144858000,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1889,2017Q4,MUFG Bank Ltd,6916986000,0,0,0,,,,1116986000,,,,,,,,1116986000,,1116986000,,,,,,,,,,,,,,,,,,,,1,0,0,0
1890,2017Q4,NATIONAL AUSTRALIA BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1891,2017Q4,NatWest Markets Plc,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0
1892,2017Q4,PT BANK MAYBANK INDONESIA TBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1893,2017Q4,Qatar National Bank (Q.P.S.C.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1894,2017Q4,SBERBANK,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1895,2017Q4,SBM BANK (INDIA) LTD.,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0
1896,2017Q4,SHINHAN BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1897,2017Q4,SOCIETE GENERALE,944871000,,,,,,,,,,,,,,,,,,,,944871000,3769000,941102000,,,,,,,,,,,,,,,1,0,0,0
1898,2017Q4,SONALI BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1899,2017Q4,STANDARD CHARTERED BANK,954738000,0,0,0,,,0,306448000,0,0,0,0,0,0,0,306448000,0,0,0,306448000,0,0,0,0,0,0,,,648290000,648290000,0,0,0,0,0,0,0,1,0,0,0
1900,2017Q4,SUMITOMO MITSUI BANKING CORPORATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1901,2017Q4,UNITED OVERSEAS BANK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1902,2017Q4,WESTPAC BANKING CORPORATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1903,2017Q4,WOORI BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1904,2017Q4,AXIS BANK LIMITED,11339400000,0,0,0,,,0,11339400000,0,0,0,11339400000,11339400000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0
1905,2017Q4,BANDHAN BANK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0
1906,2017Q4,CITY UNION BANK LIMITED,102762000,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,102762000,90978000,11784000,0,0,0,0,0,0,0,1,0,0
1907,2017Q4,CSB BANK LIMITED,821755000,27125000,27125000,,,,,358796000,,,,351499000,,,351499000,7297000,,7297000,,,356156000,50623000,,305533000,,,,,79678000,55985000,23693000,,,,,,,0,1,0,0
1908,2017Q4,DCB BANK LIMITED,958700000,0,0,0,,,0,619200000,0,0,0,0,0,0,0,619200000,0,14800000,0,604400000,6600000,6600000,0,0,0,0,,,332900000,0,0,0,0,0,332900000,0,0,0,1,0,0
1909,2017Q4,FEDERAL BANK LTD,22417646000,0,0,0,,,0,4892627000,8314000,0,8314000,4884313000,0,0,4884313000,0,0,0,0,0,133866000,0,0,133866000,0,0,,,17191152000,9217003000,7974149000,0,0,0,0,0,0,0,1,0,0
1910,2017Q4,HDFC BANK LTD.,239829174000,41166615000,1977607000,1407086000,,,37781922000,39630993000,8716717000,8716717000,0,26144262000,26144262000,0,0,4770014000,0,4770014000,0,0,5142613000,0,484195000,4658418000,0,0,,,55322344000,0,55322344000,0,0,0,0,0,0,0,1,0,0
1911,2017Q4,ICICI BANK LIMITED,118458394000,65658268000,325768000,0,,,65332500000,13938014000,5049507000,5000000000,49507000,7861174000,4476826000,0,3384348000,1027333000,0,0,146566000,880767000,6347000,6347000,0,0,0,0,,,34398925000,14094406000,8609134000,0,11695385000,0,0,0,0,0,1,0,0
1912,2017Q4,IDFC FIRST BANK LIMITED,76679890000,38520501000,0,0,,,38520501000,11923701000,0,0,0,9402061000,9402061000,0,0,2521640000,0,1020668000,1500004000,968000,3673137000,72995000,0,3600142000,0,0,,,15886666000,3228023000,5989139000,0,6663751000,0,5753000,0,0,0,1,0,0
1913,2017Q4,INDUSIND BANK LTD,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0
1914,2017Q4,JAMMU & KASHMIR BANK LTD,27641000000,20637000000,0,0,,,20637000000,3553900000,0,0,0,1487400000,1487400000,0,0,2066500000,0,1925000000,141500000,0,0,0,0,0,0,0,,,3450100000,610100000,320000000,0,2520000000,0,0,0,0,0,1,0,0
1915,2017Q4,KARNATAKA BANK LTD,8288662000,972000,972000,0,,,,5753171000,0,0,,2508220000,2442611000,,65609000,3244951000,0,4980000,3233053000,6918000,366625000,16752000,309000,349564000,0,0,,,2167894000,2040959000,124396000,1973000,0,0,5000,561000,0,0,1,0,0
1916,2017Q4,KARUR VYSYA BANK LTD,17426179000,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78482000,78482000,0,0,0,0,,,17347697000,10182369000,2001227000,0,5164101000,0,0,0,0,0,1,0,0
1917,2017Q4,KOTAK MAHINDRA BANK LTD.,2412992000,0,0,0,,,0,1029735000,0,0,0,4487000,4487000,0,0,1025248000,0,0,1025248000,0,1152573000,507916000,630905000,13752000,0,0,,,230684000,0,11881000,141019000,43092000,0,34692000,0,0,0,1,0,0
1918,2017Q4,LAKSHMI VILAS BANK LTD,4028326000,,,,,,,16831000,,,,,,,,16831000,,16831000,,,,,,,,,,,3221905000,1912327000,1309578000,,,,,,,0,1,0,0
1919,2017Q4,NAINITAL BANK LTD,731752000,674934000,,674934000,,,,,,,,,,,,,,,,,,,,,,,,,56818000,,,,56818000,,,,,0,1,0,0
1920,2017Q4,RBL BANK LIMITED,5466239000,49951000,49951000,0,,,0,3836637000,0,0,0,1175380000,1175380000,0,0,2661257000,0,2661257000,0,0,59290000,0,0,59290000,0,0,,,1520361000,349042000,300000000,0,512700000,0,358619000,0,0,0,1,0,0
1921,2017Q4,SOUTH INDIAN BANK LTD,3771727000,0,0,0,,,0,3771727000,970031000,0,970031000,2801696000,2801696000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0
1922,2017Q4,TAMILNAD MERCANTILE BANK LTD,1383280049.62,302598955.62,501590.97,0,,,302097364.65,779436890,779436890,0,779436890,0,0,0,0,0,0,0,0,0,3030649.93,3030649.93,0,0,0,0,,,298213554.07,298213554.07,0,0,0,0,0,0,0,0,1,0,0
1923,2017Q4,THE DHANALAKSHMI BANK LTD,2118059000,0,0,0,,,0,51786000,0,0,0,0,0,0,0,51786000,0,0,45237000,6549000,,,,,,,,,2066273000,936177000,1130096000,,,,,,,0,1,0,0
1924,2017Q4,YES BANK LTD.,62739339000,89607000,89607000,,,,,9500310000,,,,8649371000,8649371000,,,850939000,,11473000,,839466000,,,,,,,,,53149422000,14566651000,20195279000,15703379000,1378170000,,1305943000,,,0,1,0,0
1925,2017Q4,ALLAHABAD BANK,34981684000,3697983000,0,0,,,3697983000,16761998000,302071000,0,302071000,16459927000,4319878000,0,12140049000,0,0,0,0,0,285621000,0,285621000,0,0,0,,,14236082000,7071373000,7164709000,,,,,,,0,0,1,0
1926,2017Q4,ANDHRA BANK,53324600000,4549200000,4549200000,0,,,0,25125800000,2199500000,0,2199500000,22796600000,1653400000,449400000,20693800000,129700000,0,0,0,129700000,4558600000,0,0,4558600000,0,0,,,16434600000,2456600000,2775100000,260000000,1338800000,3806400000,5797700000,0,0,0,0,1,0
1927,2017Q4,BANK OF INDIA,939693000,,,,,,,939693000,,,,,,,,939693000,32910000,906783000,,,,,,,,,,,,,,,,,,,,0,0,1,0
1928,2017Q4,BANK OF MAHARASHTRA,17449100000,171900000,171900000,0,,,0,9281500000,0,0,0,9171400000,9171400000,0,0,110100000,0,0,0,110100000,379300000,0,0,379300000,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0
1929,2017Q4,CANARA BANK,131953434000,51765205000,28854243000,0,,,22910962000,80188229000,13966575000,0,13966575000,66221654000,0,0,66221654000,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0
1930,2017Q4,CENTRAL BANK OF INDIA,134789400000,13816800000,12069700000,12000000,,,1735100000,77960500000,2105200000,0,2105200000,63578700000,3493000000,0,60085700000,12276600000,24800000,9548700000,1920100000,783000000,8840100000,2782500000,6051200000,6400000,0,0,,,22872000000,7133500000,2803300000,2032300000,10249700000,379000000,274200000,0,0,0,0,1,0
1931,2017Q4,CORPORATION BANK,46649831000,11379866000,,,,,11379866000,8790072000,2915233000,,2915233000,5874839000,,,5874839000,,,,,,26775000,26775000,,,,,,,20951494000,6944864000,6193078000,3031622000,498344000,3131551000,1152035000,,,0,0,1,0
1932,2017Q4,DENA BANK,27155458000,2977135000,2977135000,0,,,0,6124711000,682928000,,682928000,5441783000,1488743000,,3953040000,0,0,0,0,0,2998942000,612418000,0,2386524000,0,0,,,11643896000,5657386000,665070000,0,386600000,0,4934840000,0,0,0,0,1,0
1933,2017Q4,IDBI BANK LIMITED,75095303000,53858032000,0,0,,,53858032000,18999880000,740892000,740892000,0,18258986000,18258986000,0,0,2000,0,2000,0,0,2237391000,0,0,2237391000,0,0,,,0,0,0,0,0,0,0,0,0,0,1,1,0
1934,2017Q4,INDIAN BANK,70557694000,13046689000,8599766000,,,,4446923000,13854363000,3999440000,,3999440000,9704171000,1823857000,,7880314000,150752000,,112171000,0,38581000,10055014000,8858649000,83555000,1112810000,,,,,33601628000,23941596000,5924373000,2851803000,372010000,341691000,170155000,,,0,0,1,0
1935,2017Q4,INDIAN OVERSEAS BANK,112847950000,112847950000,0,0,,,112847950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0
1936,2017Q4,ORIENTAL BANK OF COMMERCE,18988820000,1738801000,1727968000,10833000,,,,5501967000,361798000,,361798000,2730122000,564712000,,2165410000,2410047000,,2408016000,108000,1923000,1146448000,3903000,2758000,1139787000,0,,,,8763442000,776768000,5000000,749586000,3665945000,297000,161817000,3404029000,0,0,0,1,0
1937,2017Q4,PUNJAB AND SIND BANK,61081094000,1840304000,1818300000,22004000,,,,16932385000,4730040000,,4730040000,12195771000,3106684000,,9089087000,6574000,4703000,648000,,1223000,19317680000,13882190000,50000,5435440000,,,,,22985788000,3823552000,1160865000,10263297000,7689334000,,34466000,11958000,2316000,0,0,1,0
1938,2017Q4,PUNJAB NATIONAL BANK,119695600000,1884191000,0,0,,,1884191000,82829946000,3136669000,3026363000,110306000,33179039000,3992910000,0,29186129000,46514238000,42813212000,0,3497457000,203569000,10264000,0,10264000,0,0,0,,,34971199000,3714207000,1894950000,3095955000,26106014000,0,160073000,0,0,0,0,1,0
1939,2017Q4,SYNDICATE BANK,74465792000,21638262000,12650251000,,,,8988011000,31506723000,3470536000,0,3470536000,26519598000,349011000,0,26170587000,1516589000,,,1516589000,,,,,,,,,,,,,,,,,,,0,0,1,0
1940,2017Q4,UCO BANK,69281200000,37893400000,2947900000,1851400000,,,33094100000,11089000000,1103200000,0,1103200000,9285800000,9285800000,0,0,700000000,0,0,0,700000000,0,0,0,0,0,0,,,11864500000,6787400000,649000000,775800000,3652300000,0,0,0,0,0,0,1,0
1941,2017Q4,UNION BANK OF INDIA,68714100000,,,,,,,7260200000,,,,4349700000,4349700000,,,2910500000,,,2910500000,,36146500000,2007900000,438400000,33700200000,,,,,19435300000,,,19435300000,,,,,,0,0,1,0
1942,2017Q4,UNITED BANK OF INDIA,90842800000,6530600000,,,,,6530600000,82947900000,,,,82947900000,,,82947900000,,,,,,,,,,,,,,1364300000,690400000,673900000,0,,,,,,0,0,1,0
1943,2017Q4,VIJAYA BANK,109123587000,8117918000,1187664000,0,,,6930254000,44817867000,10023544000,0,10023544000,31138905000,0,0,31138905000,3655418000,2967490000,329704000,68955000,289269000,2203864000,4977000,0,2094651000,104236000,0,,,53983938000,4936363000,1172891000,3230246000,42077165000,1665950000,901323000,0,0,0,0,1,0
1944,2017Q4,AU SMALL FINANCE BANK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
1945,2017Q4,CAPITAL SMALL FINANCE BANK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
1946,2017Q4,EQUITAS SMALL FINANCE BANK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
1947,2017Q4,SURYODAY SMALL FINANCE BANK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
1948,2017Q4,UJJIVAN SMALL FINANCE BANK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
1949,2017Q4,UTKARSH SMALL FINANCE BANK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
1950,2018Q1,AB BANK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1951,2018Q1,ABU DHABI COMMERCIAL BANK PJSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0
1952,2018Q1,AMERICAN EXPRESS BANKING CORP.,94000,,,,,,,94000,,,,,,,,94000,,,94000,,,,,,,,,,,,,,,,,,,1,0,0,0
1953,2018Q1,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1954,2018Q1,"BANK OF AMERICA , NATIONAL ASSOCIATION",592000000,,,,,,,,,,,,,,,,,,,,592000000,592000000,,,,,,,,,,,,,,,,1,0,0,0
1955,2018Q1,BANK OF BAHRAIN & KUWAIT B.S.C.,581693000,181693000,181693000,,,,,0,,,,,,,,0,0,,,,400000000,,,400000000,,,,,,,,,,,,,,1,0,0,0
1956,2018Q1,BANK OF CEYLON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1957,2018Q1,BANK OF NOVA SCOTIA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,1,0,0,0
1958,2018Q1,BARCLAYS BANK PLC,3528995000,2260236000,,,,,2260236000,1268759000,,,,918932000,918932000,,,349827000,,,349827000,,,,,,,,,,,,,,,,,,,1,0,0,0
1959,2018Q1,BNP PARIBAS,77242000,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,0,,77242000,77242000,0,0,,0,,,0,0,0,0,0,0,0,0,,1,0,0,0
1960,2018Q1,CITIBANK N.A,33947000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33947000,0,33947000,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0
1961,2018Q1,COOPERATIEVE RABOBANK U.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
