,Date,Banks,M3 (Including Merger)_nan,1 Components (1.1.+1.2+1.3+1.4)_1.1 Currency with the Public,1 Components (1.1.+1.2+1.3+1.4)_1.2 Demand Deposits with Banks,1 Components (1.1.+1.2+1.3+1.4)_1.3 Time Deposits with Banks,1 Components (1.1.+1.2+1.3+1.4)_1.3 Time Deposits with Banks (Including Merger),1 Components (1.1.+1.2+1.3+1.4)_1.4 ‘Other’ Deposits with Reserve Bank,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.1 Net Bank Credit to Government,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.1 Net Bank Credit to Government (Including Merger),2 Sources (2.1+2.2+2.3+2.4-2.5)_2.1.1 Reserve Bank,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.1.2 Other Banks,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.1.2 Other Banks (Including Merger),2 Sources (2.1+2.2+2.3+2.4-2.5)_2.2 Bank Credit to Commercial Sector,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.2 Bank Credit to Commercial Sector (Including Merger),2 Sources (2.1+2.2+2.3+2.4-2.5)_2.2.1 Reserve Bank,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.2.2 Other Banks,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.2.2 Other Banks (Including Merger),2 Sources (2.1+2.2+2.3+2.4-2.5)_2.3 Net Foreign Exchange Assets of Banking Sector,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.4 Government's Currency Liabilities to the Public,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.5 Banking Sectors Net Non-Monetary Liabilities,2 Sources (2.1+2.2+2.3+2.4-2.5)_2.5 Banking Sectors Net Non-Monetary Liabilities (Including Merger),2 Sources (2.1+2.2+2.3+2.4-2.5)_2.5.1 Net Non-Monetary Liabilities of RBI,2 Sources (2.1+2.2+2.3+2.4-2.5)_nan
114,2019-09-27 00:00:00,158141674579000,,20891979714000,15252270153000,121677616598000,,319808115000,48371347313000,,9368890000000,39002457313000,,103789461237000,,81030000000,103708431237000,,32660355315000,260238882000,26939728168000,,10659380300000,
115,2019-09-13 00:00:00,156484055668000,,21081606363000,14283849492000,120812961698000,,305638115000,47693616510000,,9611640000000,38081976510000,,103259856765000,,76370000000,103183486765000,,32432175215000,260238882000,27161831704000,,10852320300000,
116,2019-08-30 00:00:00,156770904005000,,20826338471000,14806796768000,120827950653000,,309818115000,47206504117000,,9349220000000,37857284117000,,102891586383000,,75970000000,102815616383000,,32621905215000,260006654000,26209098363000,,11061060300000,
117,2019-08-16 00:00:00,155991665569000,,21062959175000,14304064415000,120319443864000,,305198115000,48502912941000,,10894650000000,37608262941000,,102966810196000,,78050000000,102888760196000,,32590754915000,260006654000,28328819136000,,12374630000000,
118,2019-08-02 00:00:00,156414183170000,,20844989113000,14386014934000,120878491009000,,304688115000,48785157954000,,11183830000000,37601327954000,,103387687862000,,78090000000,103309597862000,,31820624915000,260006654000,27839294215000,,11451840000000,
119,2019-07-19 00:00:00,155677814179000,,20987045689000,14398502308000,119932177181000,,360090000000,47467715193000,,10546490000000,36921225193000,,102706560472000,,79510000000,102627050472000,,31610826800000,259841345000,26367128630000,,11081280000000,
120,2019-07-05 00:00:00,156029337769000,,21099298821000,14287398537000,120276308235000,,366332177000,48097059334000,,10629460000000,37467599334000,,103073319844000,,74950000000,102998369844000,,31457949277000,259841345000,26858832030000,,10917650300000,
121,2019-06-21 00:00:00,154161040007000,,21166767575000,14032757205000,118664683050000,,296832177000,45891141327000,,9196960000000,36694181327000,,102583936753000,,84430000000,102499506753000,,31710939277000,259544877000,26284522226000,,11159780300000,
122,2019-06-07 00:00:00,154781770703000,,21322151705000,14081939378000,119081207443000,,296472177000,47026985763000,,10059960000000,36967025763000,,102613875555000,,87980000000,102525895555000,,31489298477000,259544877000,26607933969000,,10978950300000,
123,2019-05-24 00:00:00,154210773986000,,21173664909000,14277520968000,118475065933000,,284522177000,46044067442000,,8792090000000,37251977442000,,102296598646000,,92450000000,102204148646000,,31365498477000,259103309000,25754493887000,,10711310300000,
124,2019-05-10 00:00:00,154398155731000,,21177606105000,14253217771000,118679899679000,,287432177000,46020009694000,,8865010000000,37154999694000,,102335874654000,,91750000000,102244124654000,,31470868477000,259103309000,25687700402000,,10863860300000,
125,2019-04-26 00:00:00,153786042371000,,20920669913000,14664393489000,117924376792000,,276602177000,45029701478000,,8428090000000,36601611478000,,102268121464000,,86810000000,102181311464000,,31433338477000,259103309000,25204222356000,,10933710300000,
126,2019-04-12 00:00:00,154205757744000,,20856042569000,14836870638000,118234442360000,,278402177000,45301096434000,,8829440000000,36471656434000,,102505065956000,,90650000000,102414415956000,,30867818477000,258873357000,24727096481000,,10719160300000,
127,2019-03-31 00:00:00,154320668561000,,20522092774000,16265123643000,117216032965000,,317419179000,43884898585000,,8019510000000,35865388585000,,103827191766000,,153630000000,103673561766000,,30708405479000,258873357000,24358700626000,,10587950300000,
128,2019-03-29 00:00:00,154435939486000,,20550443698000,16265123643000,117216032965000,,404339179000,44322808585000,,8457420000000,35865388585000,,103827331766000,,153770000000,103673561766000,,30688895479000,258414281000,24661510626000,,10506030300000,
129,2019-03-15 00:00:00,150870877944000,,20637882813000,14048634026000,115906731927000,,277629179000,45220173900000,,9213260000000,36006913900000,,101568446904000,,88080000000,101480366904000,,29365246479000,258414281000,25541403620000,,10818950300000,
130,2019-03-01 00:00:00,150540225722000,,20279125675000,14158135254000,115826885614000,,276079179000,45300272645000,,9140620000000,36159652645000,,101199051112000,,78690000000,101120361112000,,29750126479000,258414281000,25967638794000,,11468580300000,
131,2019-02-15 00:00:00,149398183138000,,20294506697000,14012650971000,114829006291000,,262019179000,44334101470000,,8730470000000,35603631470000,,100387517600000,,80680000000,100306837600000,,29642866480000,258233116100,25224535510000,,11466780300000,
132,2019-02-01 00:00:00,148945343573000,,19841136921000,13573098826000,115265741429000,,265366397000,44623790325000,,8988290000000,35635500325000,,100282568599000,,82780000000,100199788599000,,29753213697000,258233116000,25972462164000,,11495270300000,
133,2019-01-18 00:00:00,147587831804000,,19867347588000,13299862378000,114162125441000,,258496397000,44328775560000,,8640600000000,35688175560000,,99288570530000,,82780000000,99205790530000,,29449953700000,257982721500,25737450700000,,11275930300000,
134,2019-01-04 00:00:00,147713483628000,,19516892197000,13471491804000,114467242915000,,257856713000,44668259907000,,8777340000000,35890919907000,,99335856597000,,78100000000,99257756597000,,28930774013000,257982721000,25479389610000,,10714160300000,
135,2018-12-21 00:00:00,145496947685000,,19509951207000,13026000609000,112710269156000,,250726713000,42346578130000,,6830060000000,35516518130000,,98770427430000,,92810000000,98677617430000,,28796724010000,257860647200,24674642540000,,10503440300000,
136,2018-12-07 00:00:00,145986535512000,,19317781439000,13135465656000,113279507704000,,253780713000,44382144944000,,7812160000000,36569984944000,,98009492919000,,88340000000,97921152919000,,29047401213000,257860647000,25710364211000,,10750960300000,
137,2018-11-23 00:00:00,145187747830000,,19244460336000,13382651250000,112303005531000,,257630713000,43445894420000,,7127210000000,36318684420000,,97243000440000,,93180000000,97149820440000,,29297111210000,256967247400,25055225500000,,10899680300000,
138,2018-11-09 00:00:00,145447548957000,,19388259363000,13299984230000,112511964652000,,247340713000,43796076610000,,7311890000000,36484186610000,,97029144430000,,93190000000,96935954430000,,29894261213000,256967247000,25528900544000,,11464960300000,
139,2018-10-26 00:00:00,144263797711000,,18751351193000,13509159887000,111757502489000,,245784143000,42930373500000,,6510660000000,36419713500000,,96237089660000,,92300000000,96144789660000,,30034654640000,256967247400,25195287340000,,11492560300000,
140,2018-10-12 00:00:00,144414749299000,,18761628116000,13211455368000,112199361672000,,242304143000,44096809622000,,7074640000000,37022169622000,,95827557827000,,89050000000,95738507827000,,30364094643000,256967247000,26130680040000,,11756160300000,
141,2018-09-28 00:00:00,144229079194000,,18429356802000,14231900541000,111312017708000,,255804143000,43020002020000,,6469940000000,36550062020000,,95718974040000,,91280000000,95627694040000,,30310134640000,256967247400,25076998750000,,11270950300000,
142,2018-09-14 00:00:00,142151708752000,,18701613088000,12959317099000,110206604422000,,284174143000,43625077028000,,6653370000000,36971707028000,,93867106941000,,91190000000,93775916941000,,29938267443000,256967247000,25535709906000,,10976020300000,
143,2018-08-31 00:00:00,142714079311000,,18468438637000,13420435026000,110578501505000,,246704143000,43947057980000,,6834560000000,37112497980000,,93689935530000,,95370000000,93594565530000,,29574197440000,256967247400,24754078880000,,10606780300000,
144,2018-08-17 00:00:00,141550668348000,,18663866461000,12939949109000,109716538636000,,230314143000,43831953282000,,6686860000000,37145093282000,,92607605667000,,94820000000,92512785667000,,29317627443000,256967247000,24463485291000,,10261250300000,
145,2018-08-03 00:00:00,142011168929000,,18468861286000,13204474306000,110104189194000,,233644143000,44337515640000,,7299750000000,37037765640000,,92616230620000,,96110000000,92520120620000,,28902177443000,256962997000,24101717771000,,10218990300000,
146,2018-07-20 00:00:00,140728656365000,,18589335638000,12759059285000,109150247299000,,230014143000,43313664730000,,6624840000000,36688824730000,,92006288210000,,95560000000,91910728210000,,29088847440000,257013538700,23937157560000,,10321880300000,
147,2018-07-06 00:00:00,141288102181000,,18624947926000,12978122107000,109440935006000,,244097143000,44015592450000,,7268340000000,36747252450000,,92470826644000,,93590000000,92377236644000,,29145560443000,257026470000,24600903824000,,10349040300000,
148,2018-06-22 00:00:00,140032266601000,,18767613910000,12898482379000,108141013171000,,225157143000,42210021140000,,6188390000000,36021631140000,,92026844660000,,95390000000,91931454660000,,28834310440000,257137650300,23296047290000,,9785760300000,
149,2018-06-08 00:00:00,140561953729000,,18731865176000,12758138419000,108839443655000,,232506480000,43382891004000,,6899550000000,36483341004000,,91851617310000,,89380000000,91762237310000,,29506511780000,257053394000,24436119759000,,9789640300000,
150,2018-05-25 00:00:00,139844779864000,,18537934469000,12831650930000,108206547985000,,268646480000,42037684750000,,6234000000000,35803684750000,,91248806830000,,94480000000,91154326830000,,29759521780000,257005458400,23458238950000,,9987740300000,
151,2018-05-11 00:00:00,139744112932000,,18581775479000,12724316252000,108219404721000,,218616480000,42010526739000,,6049810000000,35960716739000,,91078963361000,,95040000000,90983923361000,,29681731780000,256893595000,23284002543000,,9679680300000,
152,2018-04-27 00:00:00,139816468157000,,18248758476000,13309274973000,108038328228000,,220106480000,41667624150000,,6001340000000,35666284150000,,91032938030000,,92470000000,90940468030000,,29641471780000,256770324100,22782336130000,,9629170300000,
153,2018-04-13 00:00:00,139141872543000,,18093785275000,12953966298000,107866664490000,,227456480000,42075238929000,,6182330000000,35892908929000,,90313187797000,,88020000000,90225167797000,,29394751780000,256528100000,22897834062000,,9243490300000,
154,2018-03-31 00:00:00,139625865001470,,17597123160523.6,14837123409780,106952551951620,,239066479546.68,40013992672000,,4759640000000,35254352672000,,92137155008000,,140250000000,91996905008000,,29222951780000,256516127000,22004750586000,,9069900300000,
155,2018-03-30 00:00:00,139660075001000,,17604363161000,14837123410000,106952551952000,,266036480000,39909822672000,,4655470000000,35254352672000,,92137155008000,,140250000000,91996905008000,,29211911780000,256516127000,21855330586000,,8981980300000,
156,2018-03-16 00:00:00,136350439540000,,17532726457000,12877339020000,105730597584000,,209776480000,39906970300000,,4493030000000,35413940300000,,89289828566000,,91880000000,89197948566000,,28671017980000,256384992000,21773762297000,,8953990300000,
157,2018-03-02 00:00:00,136277565802000,,17203274335000,12740466067000,106125516921000,,208308480000,40622138552000,,4460300000000,36161838552000,,88983661510000,,87850000000,88895811510000,,28774489980000,256384992000,22359109232000,,9066890300000,
158,2018-02-16 00:00:00,134789921609000,,17071936345000,12409224955000,105107811830000,,200948480000,40256997793000,,4167100000000,36089897793000,,87973449732000,,79380000000,87894069732000,,28281259980000,256384992000,21978170888000,,8718650300000,
159,2018-02-02 00:00:00,134963886953000,,16685061967000,12526814309000,105541422198000,,210588480000,40581789756000,,4407400000000,36174389756000,,88096543930000,,73470000000,88023073930000,,28360939980000,256211516000,22331598228000,,8809780300000,
160,2018-01-19 00:00:00,133632336337000,,16607415376000,12249572060000,104515489422000,,259859480000,40293794685000,,4601580000000,35692214685000,,87179188239000,,69520000000,87109668239000,,27776030980000,256211516000,21872889083000,,8608210300000,
161,2018-01-05 00:00:00,133545271898000,,16333006609000,12301058912000,104676176897000,,235029480000,41006024060000,,5048740000000,35957284060000,,87361640316000,,80880000000,87280760316000,,27413750980000,255977908000,22492121366000,,8332650300000,
162,2017-12-22 00:00:00,132086814465000,,16164228604000,12470101113000,103223565270000,,228919480000,39285919357000,,3868390000000,35417529357000,,86419278289000,,86940000000,86332338289000,,27283950980000,255977908000,21158312068000,,8557920300000,
163,2017-12-08 00:00:00,132149844741000,,16065940756000,12113430305000,103738142967000,,232330714000,40933303800000,,5287040000000,35646263800000,,85698326026000,,77000000000,85621326026000,,27108624614000,255672074000,21846081772000,,8632320300000,
164,2017-11-24 00:00:00,131473093128000,,15815524009000,12265978383000,103162357712000,,229233024000,40039738089000,,4474140000000,35565598089000,,85124673313000,,80590000000,85044083313000,,27206576924000,255672074000,21153567272000,,8853380300000,
165,2017-11-10 00:00:00,131832337267000,,15725237311000,12275714904000,103604886028000,,226499024000,40856168052000,,4996760000000,35859408052000,,85017843839000,,77940000000,84939903839000,,27219602924000,255371385000,21516648933000,,8833650300000,
166,2017-10-27 00:00:00,131153163201000,,15485586683000,12538690074000,102904057421000,,224829024000,40293153277000,,4922810000000,35370343277000,,84556516193000,,81840000000,84474676193000,,27226732924000,255371385000,21178610578000,,8883250300000,
167,2017-10-13 00:00:00,131277181999000,,15331614237000,12480280705000,103240379034000,,224908024000,41009723091000,,5425560000000,35584163091000,,84330578502000,,72680000000,84257898502000,,27263941924000,254810772000,21581872290000,,8938520300000,
168,2017-09-29 00:00:00,131843299472000,,14970323270000,13503145144000,103112963034000,,256868024000,40773036310000,,5428930000000,35344106310000,,85519821759000,,74360000000,85445461759000,,27354641924000,254810772000,22059011293000,,9055360300000,
169,2017-09-15 00:00:00,129237325261000,,15048038936000,12289422336000,101714165966000,,185698024000,40898506262000,,5594470000000,35304036262000,,83220614492000,,75650000000,83144964492000,,26913271424000,254203308000,22049270225000,,8714690300000,
170,2017-09-01 00:00:00,129401810795000,,14808858314000,12232365820000,102171238637000,,189348024000,41855600536000,,6420860000000,35434740536000,,83132631026000,,73880000000,83058751026000,,26596491424000,254203308000,22437115499000,,8510620300000,
171,2017-08-18 00:00:00,128826583473000,,14896456831000,12175658472000,101549630146000,,204838024000,41570385502000,,6448290000000,35122095502000,,82498353138000,,75330000000,82423023138000,,26342661424000,253776004000,21838592595000,,8423540300000,
172,2017-08-04 00:00:00,129438606551000,,14760573783000,12301716172000,102184198571000,,192118024000,41929293608000,,7000730000000,34928563608000,,82699689126000,,74230000000,82625459126000,,26198341424000,253776004000,21642493611000,,8605790300000,
173,2017-07-21 00:00:00,128081038926000,,14694935642000,12013827644000,101192657828000,,179617812000,41145368064000,,6462650000000,34682718064000,,82283379253000,,68730000000,82214649253000,,26291181212000,253140009000,21892029611000,,8810450300000,
174,2017-07-07 00:00:00,128304096535000,,14666101977000,11998776137000,101457920609000,,181297812000,41851814344000,,7178850000000,34672964344000,,82470023053000,,62480000000,82407543053000,,26125111212000,253140009000,22395992083000,,8769210300000,
175,2017-06-23 00:00:00,127584596123000,,14526528168000,12281760467000,100574549675000,,201757812000,40936296013000,,6672690000000,34263606013000,,82049451809000,,69250000000,81980201809000,,25808591212000,253140009000,21462882920000,,8529440300000,
176,2017-06-09 00:00:00,127316166352000,,14467286744000,11779325894000,100889955902000,,179597812000,41262304381000,,6835930000000,34426374381000,,82000331589000,,69950000000,81930381589000,,26095525912000,252432807000,22294428336000,,8397870300000,
177,2017-05-26 00:00:00,126717224584000,,14133115512000,11909098742000,100497263518000,,177746812000,41049400006000,,6867000000000,34182400006000,,81356551656000,,66410000000,81290141656000,,26054694912000,252432807000,21995854797000,,8460230300000,
178,2017-05-12 00:00:00,127494724502000,,14060623216000,12138591009000,101117983466000,,177526812000,41089646431000,,6651800000000,34437846431000,,81587756687000,,56480000000,81531276687000,,25728944912000,251618199000,21163241728000,,8236820300000,
179,2017-04-28 00:00:00,126838766977000,,13621927730000,12310691229000,100729511863000,,176636155000,41076027288000,,7196320000000,33879707288000,,81481565771000,,53720000000,81427845771000,,25542954255000,251618199000,21513398536000,,8228870300000,
180,2017-04-14 00:00:00,126299266831000,,13294313658000,12009983670000,100782208348000,,212761155000,40762017990000,,7097230000000,33664787990000,,81672253902000,,54250000000,81618003902000,,25396259255000,250854773000,21782119089000,,8120940300000,
181,2017-03-31 00:00:00,127919399288000,,12641242908000,13967414246000,101099830979000,,210911155000,38566065519000,,6208110000000,32357955519000,,84114915267000,,72910000000,84042005267000,,25582319255000,250854773000,20594755526000,,8333450300000,
182,2017-03-17 00:00:00,124596137679000,,12140772929000,12647158426000,99648265168000,,159941155000,39990673742000,,5959740000000,34030933742000,,81028966444000,,46790000000,80982176444000,,24994159955000,249455039000,21667117502000,,8571010300000,
183,2017-03-03 00:00:00,123836755136000,,11322669649000,11859518890000,100472665442000,,181901155000,41612979839000,,6340970000000,35272009839000,,80502892132000,,37880000000,80465012132000,,25280959955000,249455039000,23809531829000,,8951630300000,
184,2017-02-17 00:00:00,122623352775000,,10644875853000,11709002382000,100113153385000,,156321155000,40296769697000,,4921710000000,35375059697000,,80199256360000,,47670000000,80151586360000,,25289109955000,249455039000,23411238276000,,9192990300000,
185,2017-02-03 00:00:00,122485392728000,,9815552576000,11765335634000,100748563363000,,155941155000,40581288874000,,3828690000000,36752598874000,,80052578768000,,49370000000,80003208768000,,25431469955000,248089623000,23828034493000,,9376470300000,
186,2017-01-20 00:00:00,121067374872000,,9134803462000,11679249159000,100098041095000,,155281155000,39194027177000,,1390830000000,37803197177000,,79383601331000,,49370000000,79334231331000,,25514839955000,248089623000,23273183214000,,9482650300000,
187,2017-01-06 00:00:00,121042661319000,,8258590570000,11842947279000,100785662315000,,155461155000,38561582537000,,191590000000,38369992537000,,79329350317000,,49370000000,79279980317000,,25358859955000,246150857000,22453282347000,,9299570300000,
188,2016-12-23 00:00:00,120057794987000,,7858587992000,11934538013000,100112067827000,,152601155000,38111854453000,,36620000000,38075234453000,,78653938286000,,54370000000,78599568286000,,25385189955000,246150857000,22339338563000,,9469510300000,
189,2016-12-09 00:00:00,120856097730000,,7832566187000,11919822566000,100949537822000,,154171155000,39503688478000,,4743910000000,34759778478000,,78596249603000,,64240000000,78532009603000,,26402804355000,241807268000,23888451973000,,9493910300000,
190,2016-11-25 00:00:00,121313875851000,,8962555082000,11917844193000,100282675420000,,150801155000,40376348502000,,6092630000000,34283718502000,,78076735330000,,51670000000,78025065330000,,26835734355000,241807268000,24216749604000,,9643000300000,
191,2016-11-11 00:00:00,123374784747000,,15205649084000,10704444165000,97261780342000,,202911155000,37269935486000,,6467810000000,30802125486000,,78767172797000,,79780000000,78687392797000,,26436164355000,235127134000,19333615026000,,9193460300000,
192,2016-10-28 00:00:00,123649085288000,,17022097331000,10405353441000,96062013360000,,159621155000,37263544126000,,6472650000000,30790894126000,,79457306774000,,73670000000,79383636774000,,26364384355000,235127134000,19671277102000,,9086240300000,
193,2016-10-14 00:00:00,123427817773000,,16994419439000,10264223623000,95988473556000,,180701155000,37222005207000,,6546940000000,30675065207000,,78969831342000,,74280000000,78895551342000,,26272094355000,232730000000,19268843131000,,9108660300000,
194,2016-09-30 00:00:00,124899935089000,,16564778921000,11534714195000,96614430818000,,186011155000,37519507107000,,6996490000000,30523017107000,,80607956136000,,66860000000,80541096136000,,26586414355000,232730000000,20046672509000,,9286920300000,
195,2016-09-16 00:00:00,121519779125000,,16886948310000,10374799577000,94114020383000,,144010855000,36286031445000,,6084610000000,30201421445000,,78462072419000,,77130000000,78384942419000,,26124498955000,229710000000,19582533694000,,9225140300000,
196,2016-09-02 00:00:00,121920073556000,,16607866165000,10291822425000,94875170437000,,145214529000,37980942745000,,7385440000000,30595502745000,,78601132715000,,68770000000,78532362715000,,25984802629000,229710000000,20876514533000,,9291590300000,
197,2016-08-19 00:00:00,120756643781000,,16738785274000,9954112432000,93923761546000,,139984529000,36973834845000,,6931340000000,30042494845000,,78113261227000,,70920000000,78042341227000,,25973572629000,229710000000,20533734920000,,9320740300000,
198,2016-08-05 00:00:00,120956878182000,,16646015155000,9991649476000,94179689022000,,139524529000,37957123042000,,7569040000000,30388083042000,,78327231770000,,68660000000,78258571770000,,25842712629000,227920000000,21398109259000,,9848180300000,
199,2016-07-22 00:00:00,120064807487000,,16621647956000,9730241194000,93576993808000,,135924529000,36837607242000,,6996230000000,29841377242000,,78103197236000,,75860000000,78027337236000,,25752872629000,227920000000,20856789620000,,9718170300000,
200,2016-07-08 00:00:00,120179819644000,,16785585468000,9625301458000,93634288188000,,134644529000,36839537546000,,7061800000000,29777737546000,,78273634000000,,63300000000,78210334000000,,25804002629000,226045034000,20963399566000,,9778230300000,
201,2016-06-24 00:00:00,119240414104000,,16618920728000,9901503836000,92587445010000,,132544529000,36016030946000,,6604580000000,29411450946000,,77914471987000,,75260000000,77839211987000,,25892562629000,226045034000,20808696493000,,10005030300000,
202,2016-06-10 00:00:00,119055009170000,,16772788110000,9657341671000,92491304859000,,133574529000,36346661103000,,6946530000000,29400131103000,,77850059889000,,76900000000,77773159889000,,25659972429000,223755697000,21025439949000,,9759140300000,
203,2016-05-27 00:00:00,118901021238000,,16603258970000,9810359917000,92354373799000,,133028552000,35563299403000,,6301330000000,29261969403000,,77900369326000,,75810000000,77824559326000,,25573456452000,223755697000,20359859640000,,9797330300000,
204,2016-05-13 00:00:00,118802186065000,,16768039957000,9474497173000,92427680383000,,131968552000,35069850588000,,6152240000000,28917610588000,,77842030439000,,81310000000,77760720439000,,25533886452000,221369102000,19864950516000,,9666290300000,
205,2016-04-29 00:00:00,118860468718000,,16486248108000,10093604719000,92147499243000,,133116648000,35015856188000,,6168500000000,28847356188000,,77914373213000,,82690000000,77831683213000,,25590254548000,221369102000,19881384333000,,9715980300000,
206,2016-04-15 00:00:00,118470886610000,,16532967798000,10078414851000,91720577312000,,138926648000,35225662598000,,6273430000000,28952232598000,,77898628157000,,83350000000,77815278157000,,25372884548000,219052338000,20245341032000,,9542050300000,
207,2016-04-01 00:00:00,119670635412000,,15952087421000,11797979952000,91769731390000,,150836648000,31986407498000,,4253340000000,27733067498000,,80706762154000,,200830000000,80505932154000,,25309564548000,219052338000,18551151127000,,9513780300000,
208,2016-03-31 00:00:00,116176150952000,,15972538844000,9898337486000,90150767973000,,154506648000,32384836699000,,4249950000000,28134886699000,,78030686828000,,200830000000,77829856828000,,25337224548000,219052338000,19795649462000,,9541730300000,
209,2016-03-18 00:00:00,116203843877000,,15935372881000,9906379822000,90226909551000,,135181623000,32459632298000,,4299030000000,28160602298000,,78079020225000,,86940000000,77992080225000,,25129189523000,219052338000,19683050507000,,9528190300000,
210,2016-03-04 00:00:00,116129333553000,,15693847700000,9576588500000,90730165730000,,128731623000,34328891962000,,5246370000000,29082521962000,,77760072260000,,78480000000,77681592260000,,24612195323000,217195632000,20789021624000,,9558040300000,
211,2016-02-19 00:00:00,115608938918000,,15587270343000,9396917705000,90353459247000,,271291623000,33389021462000,,4444770000000,28944251462000,,76999494835000,,80230000000,76919264835000,,24938175323000,217195632000,19934948334000,,9776870300000,
212,2016-02-05 00:00:00,115286488133000,,15367543022000,9397960732000,90394485112000,,126499267000,34189683982000,,4857480000000,29332203982000,,76755037888000,,64730000000,76690307888000,,24670592967000,215141753000,20543968457000,,9512040300000,
213,2016-01-22 00:00:00,114203154328000,,15172748724000,9116117414000,89787688923000,,126599267000,32924978582000,,4086650000000,28838328582000,,76065928626000,,69640000000,75996288626000,,24415912967000,215141753000,19418807600000,,9217640300000,
214,2016-01-08 00:00:00,114093545469000,,15099009485000,9198004486000,89650842232000,,145689267000,33356063130000,,4294100000000,29061963130000,,75937711495000,,70480000000,75867231495000,,24178602967000,213059090000,19591891212000,,8946740300000,
215,2015-12-25 00:00:00,113044855897000,,14997479340000,9440617764000,88463319527000,,143439267000,32549217930000,,3932140000000,28617077930000,,75279545397000,,64560000000,75214985397000,,24250092967000,213059090000,19247059486000,,9003910300000,
216,2015-12-11 00:00:00,113120386387000,,15026799112000,9250566652000,88695101356000,,147919267000,33802540684000,,4704620000000,29097920684000,,74789141185000,,66260000000,74722881185000,,24628256967000,211421091000,20310973540000,,9236320300000,
217,2015-11-27 00:00:00,112251416041000,,14812112001000,9263766977000,88025165440000,,150371623000,33109907384000,,4498050000000,28611857384000,,73784042852000,,70880000000,73713162852000,,24529629323000,211421091000,19383584609000,,9177420300000,
218,2015-11-13 00:00:00,112241804185000,,15077878327000,9017848509000,87996898082000,,149179267000,32989682446000,,4484500000000,28505182446000,,73498469939000,,68040000000,73430429939000,,24401726967000,209177528000,18857252695000,,9025890300000,
219,2015-10-30 00:00:00,111972613714000,,14449907332000,9426817707000,87942259408000,,153629267000,32802926346000,,4414060000000,28388866346000,,73268098408000,,67400000000,73200698408000,,24200566967000,209177528000,18508155535000,,8821730300000,
220,2015-10-16 00:00:00,111193720765000,,14478760121000,8892689116000,87675452262000,,146819267000,32804435386000,,4618200000000,28186235386000,,72930441897000,,63400000000,72867041897000,,24138346967000,206491007000,18885994491000,,8860870300000,
221,2015-10-02 00:00:00,111786789158000,,14152128456000,9369410129000,88102921307000,,162329267000,33393588486000,,4920360000000,28473228486000,,73385285299000,,65530000000,73319755299000,,24142796967000,206491007000,19341372600000,,8876720300000,
222,2015-09-18 00:00:00,109902925697000,,14340447332000,8995135975000,86412263124000,,155079267000,32260571986000,,4202040000000,28058531986000,,72135679529000,,65470000000,72070209529000,,24343806967000,206491007000,19043623791000,,8987390300000,
223,2015-09-04 00:00:00,110491005172000,,14234352010000,9110670361000,86990713534000,,155269267000,34111258277000,,5634400000000,28476858277000,,71956000115000,,48250000000,71907750115000,,24123397267000,204523986000,19904174473000,,8956450300000,
224,2015-08-21 00:00:00,109795364959000,,14233156775000,9020769497000,86390129420000,,151309267000,33055308377000,,4713390000000,28341918377000,,71633519044000,,55100000000,71578419044000,,24249857267000,204523986000,19347843715000,,8996690300000,
225,2015-08-07 00:00:00,109598080014000,,14267465686000,8891870172000,86286824889000,,151919267000,33758503409000,,5488600000000,28269903409000,,71676259788000,,50420000000,71625839788000,,23498107267000,202402794000,19537193244000,,8888010300000,
226,2015-07-24 00:00:00,109076930453000,,14247048187000,8872744924000,85756460670000,,200676671000,32846500209000,,4853780000000,27992720209000,,71521291874000,,46150000000,71475141874000,,23537267267000,202402794000,19030531692000,,8600602896000,
227,2015-07-10 00:00:00,109064486859000,,14392627531000,8758434411000,85802818930000,,110605987000,32982715207000,,5002443269000,27980271938000,,71587825348000,,43781550000,71544043798000,,23422984455000,199959208000,19128997358000,,8493735991000,
228,2015-06-26 00:00:00,108111670663000,,14309906249000,9048449329000,84662836686000,,90478399000,32046152816000,,4443538278000,27602614538000,,71492790841000,,63277900000,71429512941000,,23546838404000,199959208000,19174070605000,,8695405884000,
229,2015-06-12 00:00:00,108100636501000,,14624417387000,8864165123000,84508120419000,,103933572000,32608412325000,,4765213474000,27843198851000,,71758175338000,,64577900000,71693597438000,,23784791329000,197963592000,20248706082000,,8815467430000,
230,2015-05-29 00:00:00,108180486363000,,14462184272000,9087995871000,84517467859000,,112838361000,31908025292000,,4235570141000,27672455151000,,71195279252000,,64247900000,71131031352000,,23585084630000,197963592000,18705866402000,,8571659310000,
231,2015-05-15 00:00:00,107807916822000,,14619275165000,8787009689000,84303782331000,,97849638000,31755335785000,,4196569183000,27558766602000,,71118708023000,,61982800000,71056725223000,,23613919975000,195487743000,18875534703000,,8793199897000,
